País,Área geográfica,Quintil,Años,id_fuente,ids_notas,iso3,valor
Perú,Rural,Total quintiles,2012,26,8649,PER,3.9
Perú,Urbana,Quintil 1,2012,26,8649,PER,4.4
Perú,Urbana,Quintil 2,2012,26,8649,PER,4.3
Perú,Urbana,Quintil 3,2012,26,8649,PER,4
Perú,Urbana,Quintil 4,2012,26,8649,PER,3.8
Perú,Urbana,Quintil 5,2012,26,8649,PER,3
Perú,Urbana,Total quintiles,2012,26,8649,PER,3.9
Perú,Nacional,Quintil 1,2013,26,8649,PER,4.3
Perú,Nacional,Quintil 2,2013,26,8649,PER,4.2
Perú,Nacional,Quintil 3,2013,26,8649,PER,4.1
Perú,Nacional,Quintil 4,2013,26,8649,PER,3.8
Perú,Nacional,Quintil 5,2013,26,8649,PER,3
Perú,Nacional,Total quintiles,2013,26,8649,PER,3.9
Perú,Rural,Quintil 1,2013,26,8649,PER,4.8
Perú,Rural,Quintil 2,2013,26,8649,PER,4.2
Perú,Rural,Quintil 3,2013,26,8649,PER,3.8
Perú,Rural,Quintil 4,2013,26,8649,PER,3.6
Perú,Rural,Quintil 5,2013,26,8649,PER,3.1
Perú,Rural,Total quintiles,2013,26,8649,PER,3.9
Perú,Urbana,Quintil 1,2013,26,8649,PER,4.4
Perú,Urbana,Quintil 2,2013,26,8649,PER,4.3
Perú,Urbana,Quintil 3,2013,26,8649,PER,4.1
Perú,Urbana,Quintil 4,2013,26,8649,PER,3.6
Perú,Urbana,Quintil 5,2013,26,8649,PER,2.9
Perú,Urbana,Total quintiles,2013,26,8649,PER,3.9
Perú,Nacional,Quintil 1,2014,26,8649,PER,4.3
Perú,Nacional,Quintil 2,2014,26,8649,PER,4
Perú,Nacional,Quintil 3,2014,26,8649,PER,4
Perú,Nacional,Quintil 4,2014,26,8649,PER,3.7
Perú,Nacional,Quintil 5,2014,26,8649,PER,3
Perú,Nacional,Total quintiles,2014,26,8649,PER,3.8
Perú,Rural,Quintil 1,2014,26,8649,PER,4.7
Perú,Rural,Quintil 2,2014,26,8649,PER,4
Perú,Rural,Quintil 3,2014,26,8649,PER,3.6
Perú,Rural,Quintil 4,2014,26,8649,PER,3.5
Perú,Rural,Quintil 5,2014,26,8649,PER,3
Perú,Rural,Total quintiles,2014,26,8649,PER,3.8
Perú,Urbana,Quintil 1,2014,26,8649,PER,4.4
Perú,Urbana,Quintil 2,2014,26,8649,PER,4.2
Perú,Urbana,Quintil 3,2014,26,8649,PER,4
Perú,Urbana,Quintil 4,2014,26,8649,PER,3.6
Perú,Urbana,Quintil 5,2014,26,8649,PER,3
Perú,Urbana,Total quintiles,2014,26,8649,PER,3.8
Perú,Nacional,Quintil 1,2015,26,8649,PER,4.2
Perú,Nacional,Quintil 2,2015,26,8649,PER,4
Perú,Nacional,Quintil 3,2015,26,8649,PER,4
Perú,Nacional,Quintil 4,2015,26,8649,PER,3.6
Perú,Nacional,Quintil 5,2015,26,8649,PER,2.9
Perú,Nacional,Total quintiles,2015,26,8649,PER,3.7
Perú,Rural,Quintil 1,2015,26,8649,PER,4.7
Perú,Rural,Quintil 2,2015,26,8649,PER,3.9
Perú,Rural,Quintil 3,2015,26,8649,PER,3.5
Perú,Rural,Quintil 4,2015,26,8649,PER,3.3
Perú,Rural,Quintil 5,2015,26,8649,PER,2.9
Perú,Rural,Total quintiles,2015,26,8649,PER,3.7
Perú,Urbana,Quintil 1,2015,26,8649,PER,4.3
Perú,Urbana,Quintil 2,2015,26,8649,PER,4.2
Perú,Urbana,Quintil 3,2015,26,8649,PER,3.9
Perú,Urbana,Quintil 4,2015,26,8649,PER,3.5
Perú,Urbana,Quintil 5,2015,26,8649,PER,2.8
Perú,Urbana,Total quintiles,2015,26,8649,PER,3.7
Perú,Nacional,Quintil 1,2016,26,8649,PER,4.1
Perú,Nacional,Quintil 2,2016,26,8649,PER,3.9
Perú,Nacional,Quintil 3,2016,26,8649,PER,3.9
Perú,Nacional,Quintil 4,2016,26,8649,PER,3.6
Perú,Nacional,Quintil 5,2016,26,8649,PER,3
Perú,Nacional,Total quintiles,2016,26,8649,PER,3.7
Perú,Rural,Quintil 1,2016,26,8649,PER,4.5
Perú,Rural,Quintil 2,2016,26,8649,PER,3.8
Perú,Rural,Quintil 3,2016,26,8649,PER,3.5
Perú,Rural,Quintil 4,2016,26,8649,PER,3.3
Perú,Rural,Quintil 5,2016,26,8649,PER,2.8
Perú,Rural,Total quintiles,2016,26,8649,PER,3.6
Perú,Urbana,Quintil 1,2016,26,8649,PER,4.3
Perú,Urbana,Quintil 2,2016,26,8649,PER,4.1
Perú,Urbana,Quintil 3,2016,26,8649,PER,3.9
Perú,Urbana,Quintil 4,2016,26,8649,PER,3.5
Perú,Urbana,Quintil 5,2016,26,8649,PER,2.9
Perú,Urbana,Total quintiles,2016,26,8649,PER,3.7
Perú,Nacional,Quintil 1,2017,26,8649,PER,4
Perú,Nacional,Quintil 2,2017,26,8649,PER,3.9
Perú,Nacional,Quintil 3,2017,26,8649,PER,3.8
Perú,Nacional,Quintil 4,2017,26,8649,PER,3.6
Perú,Nacional,Quintil 5,2017,26,8649,PER,2.9
Perú,Nacional,Total quintiles,2017,26,8649,PER,3.6
Perú,Rural,Quintil 1,2017,26,8649,PER,4.5
Perú,Rural,Quintil 2,2017,26,8649,PER,3.7
Perú,Rural,Quintil 3,2017,26,8649,PER,3.3
Perú,Rural,Quintil 4,2017,26,8649,PER,3.2
Perú,Rural,Quintil 5,2017,26,8649,PER,2.7
Perú,Rural,Total quintiles,2017,26,8649,PER,3.5
Perú,Urbana,Quintil 1,2017,26,8649,PER,4.3
Perú,Urbana,Quintil 2,2017,26,8649,PER,4.1
Perú,Urbana,Quintil 3,2017,26,8649,PER,3.8
Perú,Urbana,Quintil 4,2017,26,8649,PER,3.5
Perú,Urbana,Quintil 5,2017,26,8649,PER,2.8
Perú,Urbana,Total quintiles,2017,26,8649,PER,3.7
Perú,Nacional,Quintil 1,2018,26,8649,PER,4
Perú,Nacional,Quintil 2,2018,26,8649,PER,3.9
Perú,Nacional,Quintil 3,2018,26,8649,PER,3.8
Perú,Nacional,Quintil 4,2018,26,8649,PER,3.4
Perú,Nacional,Quintil 5,2018,26,8649,PER,2.8
Perú,Nacional,Total quintiles,2018,26,8649,PER,3.6
Perú,Rural,Quintil 1,2018,26,8649,PER,4.4
Perú,Rural,Quintil 2,2018,26,8649,PER,3.7
Perú,Rural,Quintil 3,2018,26,8649,PER,3.3
Perú,Rural,Quintil 4,2018,26,8649,PER,3.1
Perú,Rural,Quintil 5,2018,26,8649,PER,2.6
Perú,Rural,Total quintiles,2018,26,8649,PER,3.4
Perú,Urbana,Quintil 1,2018,26,8649,PER,4.2
Perú,Urbana,Quintil 2,2018,26,8649,PER,4.1
Perú,Urbana,Quintil 3,2018,26,8649,PER,3.8
Perú,Urbana,Quintil 4,2018,26,8649,PER,3.4
Perú,Urbana,Quintil 5,2018,26,8649,PER,2.7
Perú,Urbana,Total quintiles,2018,26,8649,PER,3.6
Perú,Nacional,Quintil 1,2019,26,8649,PER,4
Perú,Nacional,Quintil 2,2019,26,8649,PER,3.9
Perú,Nacional,Quintil 3,2019,26,8649,PER,3.8
Perú,Nacional,Quintil 4,2019,26,8649,PER,3.4
Perú,Nacional,Quintil 5,2019,26,8649,PER,2.7
Perú,Nacional,Total quintiles,2019,26,8649,PER,3.6
Perú,Rural,Quintil 1,2019,26,8649,PER,4.3
Perú,Rural,Quintil 2,2019,26,8649,PER,3.6
Perú,Rural,Quintil 3,2019,26,8649,PER,3.3
Perú,Rural,Quintil 4,2019,26,8649,PER,3.1
Perú,Rural,Quintil 5,2019,26,8649,PER,2.5
Perú,Rural,Total quintiles,2019,26,8649,PER,3.4
Perú,Urbana,Quintil 1,2019,26,8649,PER,4.2
Perú,Urbana,Quintil 2,2019,26,8649,PER,4.1
Perú,Urbana,Quintil 3,2019,26,8649,PER,3.8
Perú,Urbana,Quintil 4,2019,26,8649,PER,3.4
Perú,Urbana,Quintil 5,2019,26,8649,PER,2.7
Perú,Urbana,Total quintiles,2019,26,8649,PER,3.6
República Dominicana,Nacional,Quintil 1,2000,26,8618,DOM,4.9
República Dominicana,Nacional,Quintil 2,2000,26,8618,DOM,4.4
República Dominicana,Nacional,Quintil 3,2000,26,8618,DOM,3.9
República Dominicana,Nacional,Quintil 4,2000,26,8618,DOM,3.6
República Dominicana,Nacional,Quintil 5,2000,26,8618,DOM,3.2
República Dominicana,Nacional,Total quintiles,2000,26,8618,DOM,4
República Dominicana,Rural,Quintil 1,2000,26,8618,DOM,5.2
República Dominicana,Rural,Quintil 2,2000,26,8618,DOM,4.4
República Dominicana,Rural,Quintil 3,2000,26,8618,DOM,4
República Dominicana,Rural,Quintil 4,2000,26,8618,DOM,3.5
República Dominicana,Rural,Quintil 5,2000,26,8618,DOM,3.2
República Dominicana,Rural,Total quintiles,2000,26,8618,DOM,4.1
República Dominicana,Urbana,Quintil 1,2000,26,8618,DOM,4.9
República Dominicana,Urbana,Quintil 2,2000,26,8618,DOM,4.3
República Dominicana,Urbana,Quintil 3,2000,26,8618,DOM,3.8
República Dominicana,Urbana,Quintil 4,2000,26,8618,DOM,3.5
República Dominicana,Urbana,Quintil 5,2000,26,8618,DOM,3.2
República Dominicana,Urbana,Total quintiles,2000,26,8618,DOM,3.9
República Dominicana,Nacional,Quintil 1,2001,26,8618,DOM,5
República Dominicana,Nacional,Quintil 2,2001,26,8618,DOM,4.3
República Dominicana,Nacional,Quintil 3,2001,26,8618,DOM,3.9
República Dominicana,Nacional,Quintil 4,2001,26,8618,DOM,3.4
República Dominicana,Nacional,Quintil 5,2001,26,8618,DOM,3.1
República Dominicana,Nacional,Total quintiles,2001,26,8618,DOM,3.9
República Dominicana,Rural,Quintil 1,2001,26,8618,DOM,5.2
República Dominicana,Rural,Quintil 2,2001,26,8618,DOM,4.4
República Dominicana,Rural,Quintil 3,2001,26,8618,DOM,4
República Dominicana,Rural,Quintil 4,2001,26,8618,DOM,3.3
República Dominicana,Rural,Quintil 5,2001,26,8618,DOM,2.8
República Dominicana,Rural,Total quintiles,2001,26,8618,DOM,3.9
República Dominicana,Urbana,Quintil 1,2001,26,8618,DOM,4.8
República Dominicana,Urbana,Quintil 2,2001,26,8618,DOM,4.3
República Dominicana,Urbana,Quintil 3,2001,26,8618,DOM,3.8
República Dominicana,Urbana,Quintil 4,2001,26,8618,DOM,3.5
República Dominicana,Urbana,Quintil 5,2001,26,8618,DOM,3.1
República Dominicana,Urbana,Total quintiles,2001,26,8618,DOM,3.9
República Dominicana,Nacional,Quintil 1,2002,26,8618,DOM,4.8
República Dominicana,Nacional,Quintil 2,2002,26,8618,DOM,4.3
República Dominicana,Nacional,Quintil 3,2002,26,8618,DOM,3.9
República Dominicana,Nacional,Quintil 4,2002,26,8618,DOM,3.5
República Dominicana,Nacional,Quintil 5,2002,26,8618,DOM,3
República Dominicana,Nacional,Total quintiles,2002,26,8618,DOM,3.9
República Dominicana,Rural,Quintil 1,2002,26,8618,DOM,4.9
República Dominicana,Rural,Quintil 2,2002,26,8618,DOM,4.5
República Dominicana,Rural,Quintil 3,2002,26,8618,DOM,3.9
República Dominicana,Rural,Quintil 4,2002,26,8618,DOM,3.5
República Dominicana,Rural,Quintil 5,2002,26,8618,DOM,2.9
República Dominicana,Rural,Total quintiles,2002,26,8618,DOM,3.9
República Dominicana,Urbana,Quintil 1,2002,26,8618,DOM,4.7
República Dominicana,Urbana,Quintil 2,2002,26,8618,DOM,4.3
República Dominicana,Urbana,Quintil 3,2002,26,8618,DOM,3.8
República Dominicana,Urbana,Quintil 4,2002,26,8618,DOM,3.4
República Dominicana,Urbana,Quintil 5,2002,26,8618,DOM,3.1
República Dominicana,Urbana,Total quintiles,2002,26,8618,DOM,3.9
República Dominicana,Nacional,Quintil 1,2003,26,8618,DOM,4.8
República Dominicana,Nacional,Quintil 2,2003,26,8618,DOM,4.2
República Dominicana,Nacional,Quintil 3,2003,26,8618,DOM,3.6
República Dominicana,Nacional,Quintil 4,2003,26,8618,DOM,3.3
República Dominicana,Nacional,Quintil 5,2003,26,8618,DOM,2.9
República Dominicana,Nacional,Total quintiles,2003,26,8618,DOM,3.8
República Dominicana,Rural,Quintil 1,2003,26,8618,DOM,5
República Dominicana,Rural,Quintil 2,2003,26,8618,DOM,4.1
República Dominicana,Rural,Quintil 3,2003,26,8618,DOM,3.8
República Dominicana,Rural,Quintil 4,2003,26,8618,DOM,3.2
República Dominicana,Rural,Quintil 5,2003,26,8618,DOM,2.7
República Dominicana,Rural,Total quintiles,2003,26,8618,DOM,3.8
República Dominicana,Urbana,Quintil 1,2003,26,8618,DOM,4.7
República Dominicana,Urbana,Quintil 2,2003,26,8618,DOM,4.2
República Dominicana,Urbana,Quintil 3,2003,26,8618,DOM,3.7
República Dominicana,Urbana,Quintil 4,2003,26,8618,DOM,3.2
República Dominicana,Urbana,Quintil 5,2003,26,8618,DOM,2.9
República Dominicana,Urbana,Total quintiles,2003,26,8618,DOM,3.8
República Dominicana,Nacional,Quintil 1,2004,26,8618,DOM,5
República Dominicana,Nacional,Quintil 2,2004,26,8618,DOM,4.2
República Dominicana,Nacional,Quintil 3,2004,26,8618,DOM,3.7
República Dominicana,Nacional,Quintil 4,2004,26,8618,DOM,3.3
República Dominicana,Nacional,Quintil 5,2004,26,8618,DOM,2.9
República Dominicana,Nacional,Total quintiles,2004,26,8618,DOM,3.8
República Dominicana,Rural,Quintil 1,2004,26,8618,DOM,5.3
República Dominicana,Rural,Quintil 2,2004,26,8618,DOM,4.3
República Dominicana,Rural,Quintil 3,2004,26,8618,DOM,3.9
República Dominicana,Rural,Quintil 4,2004,26,8618,DOM,3.3
República Dominicana,Rural,Quintil 5,2004,26,8618,DOM,2.8
República Dominicana,Rural,Total quintiles,2004,26,8618,DOM,3.9
República Dominicana,Urbana,Quintil 1,2004,26,8618,DOM,4.8
República Dominicana,Urbana,Quintil 2,2004,26,8618,DOM,4.2
República Dominicana,Urbana,Quintil 3,2004,26,8618,DOM,3.6
República Dominicana,Urbana,Quintil 4,2004,26,8618,DOM,3.2
República Dominicana,Urbana,Quintil 5,2004,26,8618,DOM,2.9
República Dominicana,Urbana,Total quintiles,2004,26,8618,DOM,3.7
República Dominicana,Nacional,Quintil 1,2005,26,8618,DOM,4.7
República Dominicana,Nacional,Quintil 2,2005,26,8618,DOM,4.2
República Dominicana,Nacional,Quintil 3,2005,26,8618,DOM,3.7
República Dominicana,Nacional,Quintil 4,2005,26,8618,DOM,3.4
República Dominicana,Nacional,Quintil 5,2005,26,8618,DOM,2.9
República Dominicana,Nacional,Total quintiles,2005,26,8618,DOM,3.8
República Dominicana,Rural,Quintil 1,2005,26,8618,DOM,4.8
República Dominicana,Rural,Quintil 2,2005,26,8618,DOM,4.2
República Dominicana,Rural,Quintil 3,2005,26,8618,DOM,3.9
República Dominicana,Rural,Quintil 4,2005,26,8618,DOM,3.3
República Dominicana,Rural,Quintil 5,2005,26,8618,DOM,2.9
República Dominicana,Rural,Total quintiles,2005,26,8618,DOM,3.8
República Dominicana,Urbana,Quintil 1,2005,26,8618,DOM,4.6
República Dominicana,Urbana,Quintil 2,2005,26,8618,DOM,4.1
República Dominicana,Urbana,Quintil 3,2005,26,8618,DOM,3.8
República Dominicana,Urbana,Quintil 4,2005,26,8618,DOM,3.4
República Dominicana,Urbana,Quintil 5,2005,26,8618,DOM,2.9
República Dominicana,Urbana,Total quintiles,2005,26,8618,DOM,3.8
República Dominicana,Nacional,Quintil 1,2006,26,8618,DOM,4.5
República Dominicana,Nacional,Quintil 2,2006,26,8618,DOM,4
República Dominicana,Nacional,Quintil 3,2006,26,8618,DOM,3.7
República Dominicana,Nacional,Quintil 4,2006,26,8618,DOM,3.4
República Dominicana,Nacional,Quintil 5,2006,26,8618,DOM,2.9
República Dominicana,Nacional,Total quintiles,2006,26,8618,DOM,3.7
República Dominicana,Rural,Quintil 1,2006,26,8618,DOM,4.7
República Dominicana,Rural,Quintil 2,2006,26,8618,DOM,4.2
República Dominicana,Rural,Quintil 3,2006,26,8618,DOM,3.7
República Dominicana,Rural,Quintil 4,2006,26,8618,DOM,3.5
República Dominicana,Rural,Quintil 5,2006,26,8618,DOM,3
República Dominicana,Rural,Total quintiles,2006,26,8618,DOM,3.8
República Dominicana,Urbana,Quintil 1,2006,26,8618,DOM,4.4
República Dominicana,Urbana,Quintil 2,2006,26,8618,DOM,4
República Dominicana,Urbana,Quintil 3,2006,26,8618,DOM,3.6
República Dominicana,Urbana,Quintil 4,2006,26,8618,DOM,3.4
República Dominicana,Urbana,Quintil 5,2006,26,8618,DOM,2.9
República Dominicana,Urbana,Total quintiles,2006,26,8618,DOM,3.7
República Dominicana,Nacional,Quintil 1,2007,26,8618,DOM,4.6
República Dominicana,Nacional,Quintil 2,2007,26,8618,DOM,4.1
República Dominicana,Nacional,Quintil 3,2007,26,8618,DOM,3.7
República Dominicana,Nacional,Quintil 4,2007,26,8618,DOM,3.3
República Dominicana,Nacional,Quintil 5,2007,26,8618,DOM,2.9
República Dominicana,Nacional,Total quintiles,2007,26,8618,DOM,3.7
República Dominicana,Rural,Quintil 1,2007,26,8618,DOM,4.6
República Dominicana,Rural,Quintil 2,2007,26,8618,DOM,4.1
República Dominicana,Rural,Quintil 3,2007,26,8618,DOM,3.9
República Dominicana,Rural,Quintil 4,2007,26,8618,DOM,3.3
República Dominicana,Rural,Quintil 5,2007,26,8618,DOM,2.7
República Dominicana,Rural,Total quintiles,2007,26,8618,DOM,3.7
República Dominicana,Urbana,Quintil 1,2007,26,8618,DOM,4.5
República Dominicana,Urbana,Quintil 2,2007,26,8618,DOM,4.1
República Dominicana,Urbana,Quintil 3,2007,26,8618,DOM,3.6
República Dominicana,Urbana,Quintil 4,2007,26,8618,DOM,3.4
República Dominicana,Urbana,Quintil 5,2007,26,8618,DOM,2.9
República Dominicana,Urbana,Total quintiles,2007,26,8618,DOM,3.7
República Dominicana,Nacional,Quintil 1,2008,26,8618,DOM,4.5
República Dominicana,Nacional,Quintil 2,2008,26,8618,DOM,4.1
República Dominicana,Nacional,Quintil 3,2008,26,8618,DOM,3.6
República Dominicana,Nacional,Quintil 4,2008,26,8618,DOM,3.2
República Dominicana,Nacional,Quintil 5,2008,26,8618,DOM,2.6
República Dominicana,Nacional,Total quintiles,2008,26,8618,DOM,3.6
República Dominicana,Rural,Quintil 1,2008,26,8618,DOM,4.7
República Dominicana,Rural,Quintil 2,2008,26,8618,DOM,4.2
República Dominicana,Rural,Quintil 3,2008,26,8618,DOM,3.8
República Dominicana,Rural,Quintil 4,2008,26,8618,DOM,3.2
República Dominicana,Rural,Quintil 5,2008,26,8618,DOM,2.5
República Dominicana,Rural,Total quintiles,2008,26,8618,DOM,3.7
República Dominicana,Urbana,Quintil 1,2008,26,8618,DOM,4.6
República Dominicana,Urbana,Quintil 2,2008,26,8618,DOM,4.1
República Dominicana,Urbana,Quintil 3,2008,26,8618,DOM,3.5
República Dominicana,Urbana,Quintil 4,2008,26,8618,DOM,3.2
República Dominicana,Urbana,Quintil 5,2008,26,8618,DOM,2.6
República Dominicana,Urbana,Total quintiles,2008,26,8618,DOM,3.6
República Dominicana,Nacional,Quintil 1,2009,26,8618,DOM,4.6
República Dominicana,Nacional,Quintil 2,2009,26,8618,DOM,4.1
República Dominicana,Nacional,Quintil 3,2009,26,8618,DOM,3.7
República Dominicana,Nacional,Quintil 4,2009,26,8618,DOM,3.2
República Dominicana,Nacional,Quintil 5,2009,26,8618,DOM,2.8
República Dominicana,Nacional,Total quintiles,2009,26,8618,DOM,3.7
República Dominicana,Rural,Quintil 1,2009,26,8618,DOM,4.8
República Dominicana,Rural,Quintil 2,2009,26,8618,DOM,3.9
República Dominicana,Rural,Quintil 3,2009,26,8618,DOM,3.7
República Dominicana,Rural,Quintil 4,2009,26,8618,DOM,3.4
República Dominicana,Rural,Quintil 5,2009,26,8618,DOM,2.6
República Dominicana,Rural,Total quintiles,2009,26,8618,DOM,3.7
República Dominicana,Urbana,Quintil 1,2009,26,8618,DOM,4.6
República Dominicana,Urbana,Quintil 2,2009,26,8618,DOM,4.1
República Dominicana,Urbana,Quintil 3,2009,26,8618,DOM,3.6
República Dominicana,Urbana,Quintil 4,2009,26,8618,DOM,3.3
República Dominicana,Urbana,Quintil 5,2009,26,8618,DOM,2.8
República Dominicana,Urbana,Total quintiles,2009,26,8618,DOM,3.7
República Dominicana,Nacional,Quintil 1,2010,26,8618,DOM,4.6
República Dominicana,Nacional,Quintil 2,2010,26,8618,DOM,4
República Dominicana,Nacional,Quintil 3,2010,26,8618,DOM,3.6
República Dominicana,Nacional,Quintil 4,2010,26,8618,DOM,3.2
República Dominicana,Nacional,Quintil 5,2010,26,8618,DOM,2.8
República Dominicana,Nacional,Total quintiles,2010,26,8618,DOM,3.6
República Dominicana,Rural,Quintil 1,2010,26,8618,DOM,4.7
República Dominicana,Rural,Quintil 2,2010,26,8618,DOM,4
República Dominicana,Rural,Quintil 3,2010,26,8618,DOM,3.7
República Dominicana,Rural,Quintil 4,2010,26,8618,DOM,3.3
República Dominicana,Rural,Quintil 5,2010,26,8618,DOM,2.8
República Dominicana,Rural,Total quintiles,2010,26,8618,DOM,3.7
República Dominicana,Urbana,Quintil 1,2010,26,8618,DOM,4.6
República Dominicana,Urbana,Quintil 2,2010,26,8618,DOM,3.9
República Dominicana,Urbana,Quintil 3,2010,26,8618,DOM,3.6
República Dominicana,Urbana,Quintil 4,2010,26,8618,DOM,3.1
República Dominicana,Urbana,Quintil 5,2010,26,8618,DOM,2.8
República Dominicana,Urbana,Total quintiles,2010,26,8618,DOM,3.6
República Dominicana,Nacional,Quintil 1,2011,26,8618,DOM,4.6
República Dominicana,Nacional,Quintil 2,2011,26,8618,DOM,4
República Dominicana,Nacional,Quintil 3,2011,26,8618,DOM,3.5
República Dominicana,Nacional,Quintil 4,2011,26,8618,DOM,3.2
República Dominicana,Nacional,Quintil 5,2011,26,8618,DOM,2.7
República Dominicana,Nacional,Total quintiles,2011,26,8618,DOM,3.6
República Dominicana,Rural,Quintil 1,2011,26,8618,DOM,4.6
República Dominicana,Rural,Quintil 2,2011,26,8618,DOM,4.1
República Dominicana,Rural,Quintil 3,2011,26,8618,DOM,3.6
República Dominicana,Rural,Quintil 4,2011,26,8618,DOM,3.3
República Dominicana,Rural,Quintil 5,2011,26,8618,DOM,2.7
República Dominicana,Rural,Total quintiles,2011,26,8618,DOM,3.6
República Dominicana,Urbana,Quintil 1,2011,26,8618,DOM,4.6
República Dominicana,Urbana,Quintil 2,2011,26,8618,DOM,4
República Dominicana,Urbana,Quintil 3,2011,26,8618,DOM,3.5
República Dominicana,Urbana,Quintil 4,2011,26,8618,DOM,3.2
República Dominicana,Urbana,Quintil 5,2011,26,8618,DOM,2.7
República Dominicana,Urbana,Total quintiles,2011,26,8618,DOM,3.6
República Dominicana,Nacional,Quintil 1,2012,26,8618,DOM,4.5
República Dominicana,Nacional,Quintil 2,2012,26,8618,DOM,4
República Dominicana,Nacional,Quintil 3,2012,26,8618,DOM,3.6
República Dominicana,Nacional,Quintil 4,2012,26,8618,DOM,3.2
República Dominicana,Nacional,Quintil 5,2012,26,8618,DOM,2.7
República Dominicana,Nacional,Total quintiles,2012,26,8618,DOM,3.6
República Dominicana,Rural,Quintil 1,2012,26,8618,DOM,4.6
República Dominicana,Rural,Quintil 2,2012,26,8618,DOM,3.9
República Dominicana,Rural,Quintil 3,2012,26,8618,DOM,3.6
República Dominicana,Rural,Quintil 4,2012,26,8618,DOM,3.2
República Dominicana,Rural,Quintil 5,2012,26,8618,DOM,2.5
República Dominicana,Rural,Total quintiles,2012,26,8618,DOM,3.6
República Dominicana,Urbana,Quintil 1,2012,26,8618,DOM,4.5
República Dominicana,Urbana,Quintil 2,2012,26,8618,DOM,3.9
República Dominicana,Urbana,Quintil 3,2012,26,8618,DOM,3.7
República Dominicana,Urbana,Quintil 4,2012,26,8618,DOM,3.1
República Dominicana,Urbana,Quintil 5,2012,26,8618,DOM,2.8
República Dominicana,Urbana,Total quintiles,2012,26,8618,DOM,3.6
República Dominicana,Nacional,Quintil 1,2013,26,8618,DOM,4.5
República Dominicana,Nacional,Quintil 2,2013,26,8618,DOM,3.9
República Dominicana,Nacional,Quintil 3,2013,26,8618,DOM,3.5
República Dominicana,Nacional,Quintil 4,2013,26,8618,DOM,3.1
República Dominicana,Nacional,Quintil 5,2013,26,8618,DOM,2.7
República Dominicana,Nacional,Total quintiles,2013,26,8618,DOM,3.6
República Dominicana,Rural,Quintil 1,2013,26,8618,DOM,4.5
República Dominicana,Rural,Quintil 2,2013,26,8618,DOM,4
República Dominicana,Rural,Quintil 3,2013,26,8618,DOM,3.6
República Dominicana,Rural,Quintil 4,2013,26,8618,DOM,3.2
República Dominicana,Rural,Quintil 5,2013,26,8618,DOM,2.5
República Dominicana,Rural,Total quintiles,2013,26,8618,DOM,3.6
República Dominicana,Urbana,Quintil 1,2013,26,8618,DOM,4.5
República Dominicana,Urbana,Quintil 2,2013,26,8618,DOM,3.9
República Dominicana,Urbana,Quintil 3,2013,26,8618,DOM,3.5
República Dominicana,Urbana,Quintil 4,2013,26,8618,DOM,3.2
República Dominicana,Urbana,Quintil 5,2013,26,8618,DOM,2.6
República Dominicana,Urbana,Total quintiles,2013,26,8618,DOM,3.5
República Dominicana,Nacional,Quintil 1,2014,26,8618,DOM,4.3
República Dominicana,Nacional,Quintil 2,2014,26,8618,DOM,3.8
República Dominicana,Nacional,Quintil 3,2014,26,8618,DOM,3.4
República Dominicana,Nacional,Quintil 4,2014,26,8618,DOM,3
República Dominicana,Nacional,Quintil 5,2014,26,8618,DOM,2.7
República Dominicana,Nacional,Total quintiles,2014,26,8618,DOM,3.4
República Dominicana,Rural,Quintil 1,2014,26,8618,DOM,4.4
República Dominicana,Rural,Quintil 2,2014,26,8618,DOM,3.8
República Dominicana,Rural,Quintil 3,2014,26,8618,DOM,3.4
República Dominicana,Rural,Quintil 4,2014,26,8618,DOM,2.9
República Dominicana,Rural,Quintil 5,2014,26,8618,DOM,2.3
República Dominicana,Rural,Total quintiles,2014,26,8618,DOM,3.4
República Dominicana,Urbana,Quintil 1,2014,26,8618,DOM,4.2
República Dominicana,Urbana,Quintil 2,2014,26,8618,DOM,3.8
República Dominicana,Urbana,Quintil 3,2014,26,8618,DOM,3.5
República Dominicana,Urbana,Quintil 4,2014,26,8618,DOM,3
República Dominicana,Urbana,Quintil 5,2014,26,8618,DOM,2.7
República Dominicana,Urbana,Total quintiles,2014,26,8618,DOM,3.4
República Dominicana,Nacional,Quintil 1,2015,26,8618,DOM,4.1
República Dominicana,Nacional,Quintil 2,2015,26,8618,DOM,3.8
República Dominicana,Nacional,Quintil 3,2015,26,8618,DOM,3.3
República Dominicana,Nacional,Quintil 4,2015,26,8618,DOM,3
República Dominicana,Nacional,Quintil 5,2015,26,8618,DOM,2.7
República Dominicana,Nacional,Total quintiles,2015,26,8618,DOM,3.4
República Dominicana,Rural,Quintil 1,2015,26,8618,DOM,4.3
República Dominicana,Rural,Quintil 2,2015,26,8618,DOM,3.7
República Dominicana,Rural,Quintil 3,2015,26,8618,DOM,3.3
República Dominicana,Rural,Quintil 4,2015,26,8618,DOM,3
República Dominicana,Rural,Quintil 5,2015,26,8618,DOM,2.5
República Dominicana,Rural,Total quintiles,2015,26,8618,DOM,3.4
República Dominicana,Urbana,Quintil 1,2015,26,8618,DOM,4.1
República Dominicana,Urbana,Quintil 2,2015,26,8618,DOM,3.7
República Dominicana,Urbana,Quintil 3,2015,26,8618,DOM,3.3
República Dominicana,Urbana,Quintil 4,2015,26,8618,DOM,3
República Dominicana,Urbana,Quintil 5,2015,26,8618,DOM,2.7
