Sexo,País,Área geográfica,Grupo edad para participación en la PEA,Años,id_fuente,ids_notas,iso3,valor
Ambos sexos,América Latina (promedio simple),Urbana,15 a 24 años,2012,26,8620,,47.17
Ambos sexos,América Latina (promedio simple),Urbana,25 a 34 años,2012,26,8620,,80.65
Ambos sexos,América Latina (promedio simple),Urbana,35 a 44 años,2012,26,8620,,82.81
Ambos sexos,América Latina (promedio simple),Urbana,45 a 59 años,2012,26,8620,,75.9
Ambos sexos,América Latina (promedio simple),Urbana,60 años y más,2012,26,8620,,33.59
Hombres,América Latina (promedio simple),Urbana,Total (15 años y más),2012,26,8620,,76.88
Hombres,América Latina (promedio simple),Urbana,15 a 24 años,2012,26,8620,,56.15
Hombres,América Latina (promedio simple),Urbana,25 a 34 años,2012,26,8620,,93.77
Hombres,América Latina (promedio simple),Urbana,35 a 44 años,2012,26,8620,,96.29
Hombres,América Latina (promedio simple),Urbana,45 a 59 años,2012,26,8620,,91.9
Hombres,América Latina (promedio simple),Urbana,60 años y más,2012,26,8620,,47.88
Mujeres,América Latina (promedio simple),Urbana,Total (15 años y más),2012,26,8620,,52.58
Mujeres,América Latina (promedio simple),Urbana,15 a 24 años,2012,26,8620,,38.36
Mujeres,América Latina (promedio simple),Urbana,25 a 34 años,2012,26,8620,,68.78
Mujeres,América Latina (promedio simple),Urbana,35 a 44 años,2012,26,8620,,71.18
Mujeres,América Latina (promedio simple),Urbana,45 a 59 años,2012,26,8620,,62.36
Mujeres,América Latina (promedio simple),Urbana,60 años y más,2012,26,8620,,22.48
Ambos sexos,América Latina (promedio simple),Rural,Total (15 años y más),2012,26,8620,,63.95
Ambos sexos,América Latina (promedio simple),Rural,15 a 24 años,2012,26,8620,,52.85
Ambos sexos,América Latina (promedio simple),Rural,25 a 34 años,2012,26,8620,,73.82
Ambos sexos,América Latina (promedio simple),Rural,35 a 44 años,2012,26,8620,,76.02
Ambos sexos,América Latina (promedio simple),Rural,45 a 59 años,2012,26,8620,,73.08
Ambos sexos,América Latina (promedio simple),Rural,60 años y más,2012,26,8620,,48.22
Hombres,América Latina (promedio simple),Rural,Total (15 años y más),2012,26,8620,,83.78
Hombres,América Latina (promedio simple),Rural,15 a 24 años,2012,26,8620,,71.23
Hombres,América Latina (promedio simple),Rural,25 a 34 años,2012,26,8620,,95.71
Hombres,América Latina (promedio simple),Rural,35 a 44 años,2012,26,8620,,96.27
Hombres,América Latina (promedio simple),Rural,45 a 59 años,2012,26,8620,,94.59
Hombres,América Latina (promedio simple),Rural,60 años y más,2012,26,8620,,67.13
Mujeres,América Latina (promedio simple),Rural,Total (15 años y más),2012,26,8620,,43.88
Mujeres,América Latina (promedio simple),Rural,15 a 24 años,2012,26,8620,,33.15
Mujeres,América Latina (promedio simple),Rural,25 a 34 años,2012,26,8620,,53.17
Mujeres,América Latina (promedio simple),Rural,35 a 44 años,2012,26,8620,,56.48
Mujeres,América Latina (promedio simple),Rural,45 a 59 años,2012,26,8620,,51.76
Mujeres,América Latina (promedio simple),Rural,60 años y más,2012,26,8620,,28.12
Ambos sexos,América Latina (promedio simple),Nacional,Total (15 años y más),2013,26,8620,,64.4
Ambos sexos,América Latina (promedio simple),Nacional,15 a 24 años,2013,26,8620,,49.49
Ambos sexos,América Latina (promedio simple),Nacional,25 a 34 años,2013,26,8620,,78.99
Ambos sexos,América Latina (promedio simple),Nacional,35 a 44 años,2013,26,8620,,81.2
Ambos sexos,América Latina (promedio simple),Nacional,45 a 59 años,2013,26,8620,,75.37
Ambos sexos,América Latina (promedio simple),Nacional,60 años y más,2013,26,8620,,39.14
Hombres,América Latina (promedio simple),Nacional,Total (15 años y más),2013,26,8620,,79.39
Hombres,América Latina (promedio simple),Nacional,15 a 24 años,2013,26,8620,,60.97
Hombres,América Latina (promedio simple),Nacional,25 a 34 años,2013,26,8620,,94.55
Hombres,América Latina (promedio simple),Nacional,35 a 44 años,2013,26,8620,,96.69
Hombres,América Latina (promedio simple),Nacional,45 a 59 años,2013,26,8620,,93.11
Hombres,América Latina (promedio simple),Nacional,60 años y más,2013,26,8620,,55.61
Mujeres,América Latina (promedio simple),Nacional,Total (15 años y más),2013,26,8620,,50.73
Mujeres,América Latina (promedio simple),Nacional,15 a 24 años,2013,26,8620,,37.92
Mujeres,América Latina (promedio simple),Nacional,25 a 34 años,2013,26,8620,,64.93
Mujeres,América Latina (promedio simple),Nacional,35 a 44 años,2013,26,8620,,67.65
Mujeres,América Latina (promedio simple),Nacional,45 a 59 años,2013,26,8620,,59.74
Mujeres,América Latina (promedio simple),Nacional,60 años y más,2013,26,8620,,25.02
Ambos sexos,América Latina (promedio simple),Urbana,Total (15 años y más),2013,26,8620,,64.16
Ambos sexos,América Latina (promedio simple),Urbana,15 a 24 años,2013,26,8620,,46.81
Ambos sexos,América Latina (promedio simple),Urbana,25 a 34 años,2013,26,8620,,81.05
Ambos sexos,América Latina (promedio simple),Urbana,35 a 44 años,2013,26,8620,,83.26
Ambos sexos,América Latina (promedio simple),Urbana,45 a 59 años,2013,26,8620,,76.27
Ambos sexos,América Latina (promedio simple),Urbana,60 años y más,2013,26,8620,,34
Hombres,América Latina (promedio simple),Urbana,Total (15 años y más),2013,26,8620,,76.91
Hombres,América Latina (promedio simple),Urbana,15 a 24 años,2013,26,8620,,55.38
Hombres,América Latina (promedio simple),Urbana,25 a 34 años,2013,26,8620,,93.95
Hombres,América Latina (promedio simple),Urbana,35 a 44 años,2013,26,8620,,96.63
Hombres,América Latina (promedio simple),Urbana,45 a 59 años,2013,26,8620,,92.2
Hombres,América Latina (promedio simple),Urbana,60 años y más,2013,26,8620,,48.53
Mujeres,América Latina (promedio simple),Urbana,Total (15 años y más),2013,26,8620,,52.85
Mujeres,América Latina (promedio simple),Urbana,15 a 24 años,2013,26,8620,,38.32
Mujeres,América Latina (promedio simple),Urbana,25 a 34 años,2013,26,8620,,69.35
Mujeres,América Latina (promedio simple),Urbana,35 a 44 años,2013,26,8620,,71.75
Mujeres,América Latina (promedio simple),Urbana,45 a 59 años,2013,26,8620,,62.72
Mujeres,América Latina (promedio simple),Urbana,60 años y más,2013,26,8620,,22.68
Ambos sexos,América Latina (promedio simple),Rural,Total (15 años y más),2013,26,8620,,64.65
Ambos sexos,América Latina (promedio simple),Rural,15 a 24 años,2013,26,8620,,53.48
Ambos sexos,América Latina (promedio simple),Rural,25 a 34 años,2013,26,8620,,74.02
Ambos sexos,América Latina (promedio simple),Rural,35 a 44 años,2013,26,8620,,76.74
Ambos sexos,América Latina (promedio simple),Rural,45 a 59 años,2013,26,8620,,73.66
Ambos sexos,América Latina (promedio simple),Rural,60 años y más,2013,26,8620,,48.99
Hombres,América Latina (promedio simple),Rural,Total (15 años y más),2013,26,8620,,83.99
Hombres,América Latina (promedio simple),Rural,15 a 24 años,2013,26,8620,,70.59
Hombres,América Latina (promedio simple),Rural,25 a 34 años,2013,26,8620,,95.78
Hombres,América Latina (promedio simple),Rural,35 a 44 años,2013,26,8620,,96.78
Hombres,América Latina (promedio simple),Rural,45 a 59 años,2013,26,8620,,94.92
Hombres,América Latina (promedio simple),Rural,60 años y más,2013,26,8620,,67.68
Mujeres,América Latina (promedio simple),Rural,Total (15 años y más),2013,26,8620,,45.19
Mujeres,América Latina (promedio simple),Rural,15 a 24 años,2013,26,8620,,35.27
Mujeres,América Latina (promedio simple),Rural,25 a 34 años,2013,26,8620,,53.85
Mujeres,América Latina (promedio simple),Rural,35 a 44 años,2013,26,8620,,57.63
Mujeres,América Latina (promedio simple),Rural,45 a 59 años,2013,26,8620,,52.48
Mujeres,América Latina (promedio simple),Rural,60 años y más,2013,26,8620,,28.97
Ambos sexos,América Latina (promedio simple),Nacional,Total (15 años y más),2014,26,8620,,64.55
Ambos sexos,América Latina (promedio simple),Nacional,15 a 24 años,2014,26,8620,,49.25
Ambos sexos,América Latina (promedio simple),Nacional,25 a 34 años,2014,26,8620,,79.23
Ambos sexos,América Latina (promedio simple),Nacional,35 a 44 años,2014,26,8620,,81.3
Ambos sexos,América Latina (promedio simple),Nacional,45 a 59 años,2014,26,8620,,75.25
Ambos sexos,América Latina (promedio simple),Nacional,60 años y más,2014,26,8620,,39.26
Hombres,América Latina (promedio simple),Nacional,Total (15 años y más),2014,26,8620,,79.48
Hombres,América Latina (promedio simple),Nacional,15 a 24 años,2014,26,8620,,61.11
Hombres,América Latina (promedio simple),Nacional,25 a 34 años,2014,26,8620,,94.19
Hombres,América Latina (promedio simple),Nacional,35 a 44 años,2014,26,8620,,96.45
Hombres,América Latina (promedio simple),Nacional,45 a 59 años,2014,26,8620,,92.99
Hombres,América Latina (promedio simple),Nacional,60 años y más,2014,26,8620,,55.25
Mujeres,América Latina (promedio simple),Nacional,Total (15 años y más),2014,26,8620,,50.92
Mujeres,América Latina (promedio simple),Nacional,15 a 24 años,2014,26,8620,,37.47
Mujeres,América Latina (promedio simple),Nacional,25 a 34 años,2014,26,8620,,65.55
Mujeres,América Latina (promedio simple),Nacional,35 a 44 años,2014,26,8620,,67.68
Mujeres,América Latina (promedio simple),Nacional,45 a 59 años,2014,26,8620,,59.85
Mujeres,América Latina (promedio simple),Nacional,60 años y más,2014,26,8620,,25.55
Ambos sexos,América Latina (promedio simple),Urbana,Total (15 años y más),2014,26,8620,,64.32
Ambos sexos,América Latina (promedio simple),Urbana,15 a 24 años,2014,26,8620,,46.59
Ambos sexos,América Latina (promedio simple),Urbana,25 a 34 años,2014,26,8620,,81
Ambos sexos,América Latina (promedio simple),Urbana,35 a 44 años,2014,26,8620,,83.13
Ambos sexos,América Latina (promedio simple),Urbana,45 a 59 años,2014,26,8620,,76.22
Ambos sexos,América Latina (promedio simple),Urbana,60 años y más,2014,26,8620,,34.68
Hombres,América Latina (promedio simple),Urbana,Total (15 años y más),2014,26,8620,,77.16
Hombres,América Latina (promedio simple),Urbana,15 a 24 años,2014,26,8620,,55.73
Hombres,América Latina (promedio simple),Urbana,25 a 34 años,2014,26,8620,,93.55
Hombres,América Latina (promedio simple),Urbana,35 a 44 años,2014,26,8620,,96.35
Hombres,América Latina (promedio simple),Urbana,45 a 59 años,2014,26,8620,,92.2
Hombres,América Latina (promedio simple),Urbana,60 años y más,2014,26,8620,,49.01
Mujeres,América Latina (promedio simple),Urbana,Total (15 años y más),2014,26,8620,,52.93
Mujeres,América Latina (promedio simple),Urbana,15 a 24 años,2014,26,8620,,37.61
Mujeres,América Latina (promedio simple),Urbana,25 a 34 años,2014,26,8620,,69.54
Mujeres,América Latina (promedio simple),Urbana,35 a 44 años,2014,26,8620,,71.58
Mujeres,América Latina (promedio simple),Urbana,45 a 59 años,2014,26,8620,,62.77
Mujeres,América Latina (promedio simple),Urbana,60 años y más,2014,26,8620,,23.47
Ambos sexos,América Latina (promedio simple),Rural,Total (15 años y más),2014,26,8620,,64.83
Ambos sexos,América Latina (promedio simple),Rural,15 a 24 años,2014,26,8620,,53.54
Ambos sexos,América Latina (promedio simple),Rural,25 a 34 años,2014,26,8620,,74.58
Ambos sexos,América Latina (promedio simple),Rural,35 a 44 años,2014,26,8620,,76.9
Ambos sexos,América Latina (promedio simple),Rural,45 a 59 años,2014,26,8620,,73.42
Ambos sexos,América Latina (promedio simple),Rural,60 años y más,2014,26,8620,,48.58
Hombres,América Latina (promedio simple),Rural,Total (15 años y más),2014,26,8620,,84.04
Hombres,América Latina (promedio simple),Rural,15 a 24 años,2014,26,8620,,71.04
Hombres,América Latina (promedio simple),Rural,25 a 34 años,2014,26,8620,,95.79
Hombres,América Latina (promedio simple),Rural,35 a 44 años,2014,26,8620,,96.41
Hombres,América Latina (promedio simple),Rural,45 a 59 años,2014,26,8620,,94.74
Hombres,América Latina (promedio simple),Rural,60 años y más,2014,26,8620,,66.76
Mujeres,América Latina (promedio simple),Rural,Total (15 años y más),2014,26,8620,,45.37
Mujeres,América Latina (promedio simple),Rural,15 a 24 años,2014,26,8620,,35.15
Mujeres,América Latina (promedio simple),Rural,25 a 34 años,2014,26,8620,,54.41
Mujeres,América Latina (promedio simple),Rural,35 a 44 años,2014,26,8620,,57.8
Mujeres,América Latina (promedio simple),Rural,45 a 59 años,2014,26,8620,,52.36
Mujeres,América Latina (promedio simple),Rural,60 años y más,2014,26,8620,,28.86
Ambos sexos,América Latina (promedio simple),Nacional,Total (15 años y más),2015,26,8620,,64.32
Ambos sexos,América Latina (promedio simple),Nacional,15 a 24 años,2015,26,8620,,48.33
Ambos sexos,América Latina (promedio simple),Nacional,25 a 34 años,2015,26,8620,,79.1
Ambos sexos,América Latina (promedio simple),Nacional,35 a 44 años,2015,26,8620,,81.57
Ambos sexos,América Latina (promedio simple),Nacional,45 a 59 años,2015,26,8620,,75.41
Ambos sexos,América Latina (promedio simple),Nacional,60 años y más,2015,26,8620,,39.26
Hombres,América Latina (promedio simple),Nacional,Total (15 años y más),2015,26,8620,,79.13
Hombres,América Latina (promedio simple),Nacional,15 a 24 años,2015,26,8620,,60.04
Hombres,América Latina (promedio simple),Nacional,25 a 34 años,2015,26,8620,,94.39
Hombres,América Latina (promedio simple),Nacional,35 a 44 años,2015,26,8620,,96.45
Hombres,América Latina (promedio simple),Nacional,45 a 59 años,2015,26,8620,,92.85
Hombres,América Latina (promedio simple),Nacional,60 años y más,2015,26,8620,,55.38
Mujeres,América Latina (promedio simple),Nacional,Total (15 años y más),2015,26,8620,,50.78
Mujeres,América Latina (promedio simple),Nacional,15 a 24 años,2015,26,8620,,36.58
Mujeres,América Latina (promedio simple),Nacional,25 a 34 años,2015,26,8620,,65.15
Mujeres,América Latina (promedio simple),Nacional,35 a 44 años,2015,26,8620,,68.41
Mujeres,América Latina (promedio simple),Nacional,45 a 59 años,2015,26,8620,,60.25
Mujeres,América Latina (promedio simple),Nacional,60 años y más,2015,26,8620,,25.24
Ambos sexos,América Latina (promedio simple),Urbana,Total (15 años y más),2015,26,8620,,64.17
Ambos sexos,América Latina (promedio simple),Urbana,15 a 24 años,2015,26,8620,,45.9
Ambos sexos,América Latina (promedio simple),Urbana,25 a 34 años,2015,26,8620,,80.81
Ambos sexos,América Latina (promedio simple),Urbana,35 a 44 años,2015,26,8620,,83.45
Ambos sexos,América Latina (promedio simple),Urbana,45 a 59 años,2015,26,8620,,76.36
Ambos sexos,América Latina (promedio simple),Urbana,60 años y más,2015,26,8620,,35
Hombres,América Latina (promedio simple),Urbana,Total (15 años y más),2015,26,8620,,76.9
Hombres,América Latina (promedio simple),Urbana,15 a 24 años,2015,26,8620,,54.95
Hombres,América Latina (promedio simple),Urbana,25 a 34 años,2015,26,8620,,93.76
Hombres,América Latina (promedio simple),Urbana,35 a 44 años,2015,26,8620,,96.3
Hombres,América Latina (promedio simple),Urbana,45 a 59 años,2015,26,8620,,92.14
Hombres,América Latina (promedio simple),Urbana,60 años y más,2015,26,8620,,49.42
Mujeres,América Latina (promedio simple),Urbana,Total (15 años y más),2015,26,8620,,52.84
Mujeres,América Latina (promedio simple),Urbana,15 a 24 años,2015,26,8620,,36.91
Mujeres,América Latina (promedio simple),Urbana,25 a 34 años,2015,26,8620,,69.04
Mujeres,América Latina (promedio simple),Urbana,35 a 44 años,2015,26,8620,,72.33
Mujeres,América Latina (promedio simple),Urbana,45 a 59 años,2015,26,8620,,63.07
Mujeres,América Latina (promedio simple),Urbana,60 años y más,2015,26,8620,,23.56
Ambos sexos,América Latina (promedio simple),Rural,Total (15 años y más),2015,26,8620,,64.32
Ambos sexos,América Latina (promedio simple),Rural,15 a 24 años,2015,26,8620,,51.94
Ambos sexos,América Latina (promedio simple),Rural,25 a 34 años,2015,26,8620,,74.31
Ambos sexos,América Latina (promedio simple),Rural,35 a 44 años,2015,26,8620,,77.1
Ambos sexos,América Latina (promedio simple),Rural,45 a 59 años,2015,26,8620,,73.32
Ambos sexos,América Latina (promedio simple),Rural,60 años y más,2015,26,8620,,48.24
Hombres,América Latina (promedio simple),Rural,Total (15 años y más),2015,26,8620,,83.41
Hombres,América Latina (promedio simple),Rural,15 a 24 años,2015,26,8620,,68.99
Hombres,América Latina (promedio simple),Rural,25 a 34 años,2015,26,8620,,95.7
Hombres,América Latina (promedio simple),Rural,35 a 44 años,2015,26,8620,,96.5
Hombres,América Latina (promedio simple),Rural,45 a 59 años,2015,26,8620,,94.42
Hombres,América Latina (promedio simple),Rural,60 años y más,2015,26,8620,,66.55
Mujeres,América Latina (promedio simple),Rural,Total (15 años y más),2015,26,8620,,44.98
Mujeres,América Latina (promedio simple),Rural,15 a 24 años,2015,26,8620,,33.84
Mujeres,América Latina (promedio simple),Rural,25 a 34 años,2015,26,8620,,53.93
Mujeres,América Latina (promedio simple),Rural,35 a 44 años,2015,26,8620,,58.35
Mujeres,América Latina (promedio simple),Rural,45 a 59 años,2015,26,8620,,52.4
