Sexo,País,Ocupados baja productividad,Años,id_fuente,ids_notas,iso3,valor
Ambos sexos,El Salvador,B1. Asalariados: Profesionales y técnicos,2005,26,,SLV,0.8
Ambos sexos,El Salvador,B1. Asalariados: Profesionales y técnicos,2007,26,,SLV,0.8
Mujeres,El Salvador,B1. Asalariados: Profesionales y técnicos,2007,26,,SLV,0.8
Ambos sexos,El Salvador,B1. Asalariados: Profesionales y técnicos,2009,26,,SLV,0.8
Hombres,El Salvador,C. Empleo doméstico,2009,26,,SLV,0.8
Mujeres,El Salvador,B1. Asalariados: Profesionales y técnicos,2009,26,,SLV,0.8
Ambos sexos,El Salvador,B1. Asalariados: Profesionales y técnicos,2012,26,,SLV,0.8
Hombres,El Salvador,C. Empleo doméstico,2012,26,,SLV,0.8
Ambos sexos,El Salvador,B1. Asalariados: Profesionales y técnicos,2015,26,,SLV,0.8
Hombres,El Salvador,C. Empleo doméstico,2018,26,,SLV,0.8
Hombres,El Salvador,C. Empleo doméstico,2019,26,,SLV,0.8
Ambos sexos,Honduras,B1. Asalariados: Profesionales y técnicos,2005,26,355,HND,0.8
Hombres,Honduras,B1. Asalariados: Profesionales y técnicos,2005,26,355,HND,0.8
Mujeres,Honduras,B1. Asalariados: Profesionales y técnicos,2005,26,355,HND,0.8
Mujeres,Honduras,"D3. Trab. Indep. no calificados: Agricultura, ganadería y otros",2009,26,355,HND,0.8
Mujeres,Honduras,"D3. Trab. Indep. no calificados: Agricultura, ganadería y otros",2012,26,355,HND,0.8
Hombres,Honduras,B1. Asalariados: Profesionales y técnicos,2018,26,8615,HND,0.8
Mujeres,Honduras,"D3. Trab. Indep. no calificados: Agricultura, ganadería y otros",2019,26,8615,HND,0.8
Hombres,México,C. Empleo doméstico,2004,26,,MEX,0.8
Mujeres,México,"D3. Trab. Indep. no calificados: Agricultura, ganadería y otros",2004,26,,MEX,0.8
Hombres,Panamá,B1. Asalariados: Profesionales y técnicos,2003,26,10359,PAN,0.8
Hombres,Panamá,C. Empleo doméstico,2003,26,10359,PAN,0.8
Ambos sexos,Panamá,B1. Asalariados: Profesionales y técnicos,2004,26,10359,PAN,0.8
Hombres,Panamá,B1. Asalariados: Profesionales y técnicos,2006,26,10359,PAN,0.8
Hombres,Panamá,C. Empleo doméstico,2006,26,10359,PAN,0.8
Ambos sexos,Panamá,"D3. Trab. Indep. no calificados: Agricultura, ganadería y otros",2007,26,10359,PAN,0.8
Hombres,Panamá,B1. Asalariados: Profesionales y técnicos,2007,26,10359,PAN,0.8
Ambos sexos,Panamá,B1. Asalariados: Profesionales y técnicos,2008,26,10359,PAN,0.8
Ambos sexos,Panamá,"D3. Trab. Indep. no calificados: Agricultura, ganadería y otros",2008,26,10359,PAN,0.8
Ambos sexos,Panamá,"D3. Trab. Indep. no calificados: Agricultura, ganadería y otros",2011,26,10359,PAN,0.8
Ambos sexos,Panamá,B1. Asalariados: Profesionales y técnicos,2014,26,10360,PAN,0.8
Hombres,Panamá,C. Empleo doméstico,2014,26,10360,PAN,0.8
Mujeres,Panamá,B1. Asalariados: Profesionales y técnicos,2014,26,10360,PAN,0.8
Ambos sexos,Panamá,B1. Asalariados: Profesionales y técnicos,2015,26,10360,PAN,0.8
Ambos sexos,Panamá,"D3. Trab. Indep. no calificados: Agricultura, ganadería y otros",2015,26,10360,PAN,0.8
Ambos sexos,Panamá,"D3. Trab. Indep. no calificados: Agricultura, ganadería y otros",2016,26,10360,PAN,0.8
Hombres,Panamá,C. Empleo doméstico,2016,26,10360,PAN,0.8
Hombres,Panamá,C. Empleo doméstico,2017,26,10360,PAN,0.8
Ambos sexos,Panamá,B1. Asalariados: Profesionales y técnicos,2018,26,10360,PAN,0.8
Hombres,Panamá,C. Empleo doméstico,2019,26,10360,PAN,0.8
Mujeres,Paraguay,B1. Asalariados: Profesionales y técnicos,2008,26,337,PRY,0.8
Hombres,Paraguay,C. Empleo doméstico,2015,26,337,PRY,0.8
Hombres,Perú,C. Empleo doméstico,2000,26,8647,PER,0.8
Ambos sexos,República Dominicana,B1. Asalariados: Profesionales y técnicos,2000,26,8618,DOM,0.8
Hombres,República Dominicana,B1. Asalariados: Profesionales y técnicos,2000,26,8618,DOM,0.8
Hombres,República Dominicana,B1. Asalariados: Profesionales y técnicos,2002,26,8618,DOM,0.8
Hombres,República Dominicana,C. Empleo doméstico,2002,26,8618,DOM,0.8
Hombres,República Dominicana,C. Empleo doméstico,2012,26,8618,DOM,0.8
Ambos sexos,República Dominicana,B1. Asalariados: Profesionales y técnicos,2013,26,8618,DOM,0.8
Hombres,República Dominicana,C. Empleo doméstico,2013,26,8618,DOM,0.8
Mujeres,República Dominicana,B1. Asalariados: Profesionales y técnicos,2015,26,8618,DOM,0.8
Hombres,República Dominicana,B1. Asalariados: Profesionales y técnicos,2016,26,8618,DOM,0.8
Ambos sexos,República Dominicana,B1. Asalariados: Profesionales y técnicos,2017,26,8619,DOM,0.8
Hombres,República Dominicana,C. Empleo doméstico,2017,26,8619,DOM,0.8
Hombres,República Dominicana,B1. Asalariados: Profesionales y técnicos,2019,26,8619,DOM,0.8
Hombres,Uruguay,B1. Asalariados: Profesionales y técnicos,2001,26,,URY,0.8
Hombres,Uruguay,C. Empleo doméstico,2001,26,,URY,0.8
Mujeres,Uruguay,"D3. Trab. Indep. no calificados: Agricultura, ganadería y otros",2007,26,,URY,0.8
Hombres,Uruguay,C. Empleo doméstico,2008,26,,URY,0.8
Mujeres,Uruguay,"D3. Trab. Indep. no calificados: Agricultura, ganadería y otros",2008,26,,URY,0.8
Mujeres,Uruguay,"D3. Trab. Indep. no calificados: Agricultura, ganadería y otros",2009,26,,URY,0.8
Hombres,Uruguay,C. Empleo doméstico,2011,26,,URY,0.8
Mujeres,Venezuela (República Bolivariana de),"D3. Trab. Indep. no calificados: Agricultura, ganadería y otros",2000,26,,VEN,0.8
Mujeres,Venezuela (República Bolivariana de),B1. Asalariados: Profesionales y técnicos,2002,26,,VEN,0.8
Mujeres,Venezuela (República Bolivariana de),B1. Asalariados: Profesionales y técnicos,2006,26,,VEN,0.8
Mujeres,Venezuela (República Bolivariana de),B1. Asalariados: Profesionales y técnicos,2007,26,,VEN,0.8
Mujeres,Venezuela (República Bolivariana de),B1. Asalariados: Profesionales y técnicos,2008,26,,VEN,0.8
Mujeres,Venezuela (República Bolivariana de),B1. Asalariados: Profesionales y técnicos,2011,26,,VEN,0.8
Hombres,América Latina (promedio ponderado),C. Empleo doméstico,2001,26,"8620,7764",,0.7
Hombres,América Latina (promedio ponderado),C. Empleo doméstico,2002,26,"8620,7764",,0.7
Hombres,América Latina (promedio ponderado),C. Empleo doméstico,2003,26,"8620,7764",,0.7
Ambos sexos,Argentina,"D3. Trab. Indep. no calificados: Agricultura, ganadería y otros",2009,26,337,ARG,0.7
Ambos sexos,Bolivia (Estado Plurinacional de),B1. Asalariados: Profesionales y técnicos,2000,26,,BOL,0.7
Hombres,Bolivia (Estado Plurinacional de),C. Empleo doméstico,2009,26,,BOL,0.7
Hombres,Brasil,C. Empleo doméstico,2004,26,8608,BRA,0.7
Hombres,Brasil,C. Empleo doméstico,2007,26,8608,BRA,0.7
Hombres,Brasil,C. Empleo doméstico,2008,26,8608,BRA,0.7
Hombres,Brasil,C. Empleo doméstico,2016,26,8609,BRA,0.7
Mujeres,Brasil,"D3. Trab. Indep. no calificados: Agricultura, ganadería y otros",2016,26,8609,BRA,0.7
Hombres,Brasil,C. Empleo doméstico,2017,26,8609,BRA,0.7
Hombres,Brasil,C. Empleo doméstico,2018,26,8609,BRA,0.7
Hombres,Brasil,C. Empleo doméstico,2019,26,8609,BRA,0.7
Hombres,Chile,B1. Asalariados: Profesionales y técnicos,2003,26,,CHL,0.7
Ambos sexos,Chile,B1. Asalariados: Profesionales y técnicos,2006,26,,CHL,0.7
Hombres,Chile,B1. Asalariados: Profesionales y técnicos,2015,26,,CHL,0.7
Mujeres,Colombia,B1. Asalariados: Profesionales y técnicos,2008,26,8611,COL,0.7
Ambos sexos,Costa Rica,"D3. Trab. Indep. no calificados: Agricultura, ganadería y otros",2003,26,8612,CRI,0.7
Ambos sexos,Costa Rica,"D3. Trab. Indep. no calificados: Agricultura, ganadería y otros",2008,26,8612,CRI,0.7
Ambos sexos,Costa Rica,"D3. Trab. Indep. no calificados: Agricultura, ganadería y otros",2009,26,8612,CRI,0.7
Hombres,Costa Rica,C. Empleo doméstico,2011,26,8613,CRI,0.7
Hombres,Costa Rica,C. Empleo doméstico,2013,26,8613,CRI,0.7
Ambos sexos,Costa Rica,"D3. Trab. Indep. no calificados: Agricultura, ganadería y otros",2014,26,8613,CRI,0.7
Ambos sexos,Costa Rica,"D3. Trab. Indep. no calificados: Agricultura, ganadería y otros",2017,26,8613,CRI,0.7
Ambos sexos,Costa Rica,"D3. Trab. Indep. no calificados: Agricultura, ganadería y otros",2018,26,8613,CRI,0.7
Ambos sexos,Ecuador,B1. Asalariados: Profesionales y técnicos,2011,26,,ECU,0.7
Hombres,Ecuador,B1. Asalariados: Profesionales y técnicos,2012,26,,ECU,0.7
Ambos sexos,Ecuador,B1. Asalariados: Profesionales y técnicos,2014,26,,ECU,0.7
Hombres,Ecuador,B1. Asalariados: Profesionales y técnicos,2014,26,,ECU,0.7
Mujeres,Ecuador,B1. Asalariados: Profesionales y técnicos,2014,26,,ECU,0.7
Hombres,Ecuador,B1. Asalariados: Profesionales y técnicos,2017,26,,ECU,0.7
Hombres,Ecuador,B1. Asalariados: Profesionales y técnicos,2018,26,,ECU,0.7
Hombres,Ecuador,B1. Asalariados: Profesionales y técnicos,2019,26,,ECU,0.7
Ambos sexos,El Salvador,B1. Asalariados: Profesionales y técnicos,2003,26,,SLV,0.7
Ambos sexos,El Salvador,B1. Asalariados: Profesionales y técnicos,2004,26,,SLV,0.7
Hombres,El Salvador,C. Empleo doméstico,2005,26,,SLV,0.7
Mujeres,El Salvador,B1. Asalariados: Profesionales y técnicos,2005,26,,SLV,0.7
Ambos sexos,El Salvador,B1. Asalariados: Profesionales y técnicos,2006,26,,SLV,0.7
Hombres,El Salvador,B1. Asalariados: Profesionales y técnicos,2006,26,,SLV,0.7
Hombres,El Salvador,C. Empleo doméstico,2006,26,,SLV,0.7
Mujeres,El Salvador,B1. Asalariados: Profesionales y técnicos,2006,26,,SLV,0.7
Hombres,El Salvador,C. Empleo doméstico,2007,26,,SLV,0.7
Mujeres,El Salvador,B1. Asalariados: Profesionales y técnicos,2010,26,,SLV,0.7
Hombres,El Salvador,C. Empleo doméstico,2013,26,,SLV,0.7
Hombres,El Salvador,C. Empleo doméstico,2015,26,,SLV,0.7
Mujeres,El Salvador,B1. Asalariados: Profesionales y técnicos,2015,26,,SLV,0.7
Ambos sexos,El Salvador,B1. Asalariados: Profesionales y técnicos,2016,26,,SLV,0.7
Ambos sexos,El Salvador,B1. Asalariados: Profesionales y técnicos,2017,26,,SLV,0.7
Hombres,El Salvador,B1. Asalariados: Profesionales y técnicos,2017,26,,SLV,0.7
Hombres,Guatemala,B1. Asalariados: Profesionales y técnicos,2014,26,,GTM,0.7
Mujeres,Honduras,B1. Asalariados: Profesionales y técnicos,2004,26,355,HND,0.7
Hombres,Honduras,B1. Asalariados: Profesionales y técnicos,2011,26,355,HND,0.7
Mujeres,Honduras,B1. Asalariados: Profesionales y técnicos,2013,26,355,HND,0.7
Mujeres,Honduras,"D3. Trab. Indep. no calificados: Agricultura, ganadería y otros",2015,26,8615,HND,0.7
Mujeres,México,"D3. Trab. Indep. no calificados: Agricultura, ganadería y otros",2010,26,,MEX,0.7
Hombres,Panamá,C. Empleo doméstico,2001,26,10359,PAN,0.7
Hombres,Panamá,B1. Asalariados: Profesionales y técnicos,2005,26,10359,PAN,0.7
Hombres,Panamá,B1. Asalariados: Profesionales y técnicos,2008,26,10359,PAN,0.7
Hombres,Panamá,B1. Asalariados: Profesionales y técnicos,2009,26,10359,PAN,0.7
Hombres,Panamá,B1. Asalariados: Profesionales y técnicos,2011,26,10359,PAN,0.7
Ambos sexos,Panamá,"D3. Trab. Indep. no calificados: Agricultura, ganadería y otros",2014,26,10360,PAN,0.7
Hombres,Panamá,C. Empleo doméstico,2015,26,10360,PAN,0.7
Hombres,Panamá,B1. Asalariados: Profesionales y técnicos,2018,26,10360,PAN,0.7
Mujeres,Paraguay,B1. Asalariados: Profesionales y técnicos,2005,26,337,PRY,0.7
Hombres,Paraguay,C. Empleo doméstico,2013,26,337,PRY,0.7
Mujeres,República Dominicana,B1. Asalariados: Profesionales y técnicos,2000,26,8618,DOM,0.7
Ambos sexos,República Dominicana,B1. Asalariados: Profesionales y técnicos,2002,26,8618,DOM,0.7
Hombres,República Dominicana,B1. Asalariados: Profesionales y técnicos,2005,26,8618,DOM,0.7
Hombres,República Dominicana,C. Empleo doméstico,2006,26,8618,DOM,0.7
Mujeres,República Dominicana,B1. Asalariados: Profesionales y técnicos,2008,26,8618,DOM,0.7
Hombres,República Dominicana,C. Empleo doméstico,2009,26,8618,DOM,0.7
Ambos sexos,República Dominicana,B1. Asalariados: Profesionales y técnicos,2011,26,8618,DOM,0.7
Hombres,República Dominicana,B1. Asalariados: Profesionales y técnicos,2011,26,8618,DOM,0.7
Mujeres,República Dominicana,B1. Asalariados: Profesionales y técnicos,2011,26,8618,DOM,0.7
Ambos sexos,República Dominicana,B1. Asalariados: Profesionales y técnicos,2012,26,8618,DOM,0.7
Ambos sexos,República Dominicana,B1. Asalariados: Profesionales y técnicos,2015,26,8618,DOM,0.7
Hombres,República Dominicana,B1. Asalariados: Profesionales y técnicos,2018,26,8619,DOM,0.7
Hombres,República Dominicana,C. Empleo doméstico,2019,26,8619,DOM,0.7
Ambos sexos,Uruguay,B1. Asalariados: Profesionales y técnicos,2000,26,,URY,0.7
Hombres,Uruguay,B1. Asalariados: Profesionales y técnicos,2000,26,,URY,0.7
Mujeres,Uruguay,B1. Asalariados: Profesionales y técnicos,2000,26,,URY,0.7
Ambos sexos,Uruguay,B1. Asalariados: Profesionales y técnicos,2001,26,,URY,0.7
Mujeres,Uruguay,B1. Asalariados: Profesionales y técnicos,2001,26,,URY,0.7
Hombres,Uruguay,B1. Asalariados: Profesionales y técnicos,2003,26,,URY,0.7
Mujeres,Uruguay,"D3. Trab. Indep. no calificados: Agricultura, ganadería y otros",2003,26,,URY,0.7
Mujeres,Uruguay,"D3. Trab. Indep. no calificados: Agricultura, ganadería y otros",2004,26,,URY,0.7
Ambos sexos,Uruguay,B1. Asalariados: Profesionales y técnicos,2005,26,,URY,0.7
Mujeres,Uruguay,B1. Asalariados: Profesionales y técnicos,2005,26,,URY,0.7
Mujeres,Uruguay,B1. Asalariados: Profesionales y técnicos,2008,26,,URY,0.7
Mujeres,Uruguay,"D3. Trab. Indep. no calificados: Agricultura, ganadería y otros",2010,26,,URY,0.7
Mujeres,Uruguay,B1. Asalariados: Profesionales y técnicos,2012,26,,URY,0.7
Mujeres,Venezuela (República Bolivariana de),B1. Asalariados: Profesionales y técnicos,2001,26,,VEN,0.7
Mujeres,Venezuela (República Bolivariana de),B1. Asalariados: Profesionales y técnicos,2003,26,,VEN,0.7
Ambos sexos,Venezuela (República Bolivariana de),B1. Asalariados: Profesionales y técnicos,2004,26,,VEN,0.7
Ambos sexos,Venezuela (República Bolivariana de),B1. Asalariados: Profesionales y técnicos,2009,26,,VEN,0.7
Ambos sexos,Venezuela (República Bolivariana de),B1. Asalariados: Profesionales y técnicos,2010,26,,VEN,0.7
Ambos sexos,Venezuela (República Bolivariana de),B1. Asalariados: Profesionales y técnicos,2013,26,,VEN,0.7
Ambos sexos,Venezuela (República Bolivariana de),B1. Asalariados: Profesionales y técnicos,2014,26,,VEN,0.7
Hombres,América Latina (promedio ponderado),C. Empleo doméstico,2004,26,"8620,7764",,0.6
Hombres,América Latina (promedio ponderado),C. Empleo doméstico,2005,26,"8620,7764",,0.6
Hombres,América Latina (promedio ponderado),C. Empleo doméstico,2009,26,"8620,7764",,0.6
Hombres,América Latina (promedio simple),C. Empleo doméstico,2001,26,"8620,7764",,0.6
Hombres,América Latina (promedio simple),C. Empleo doméstico,2002,26,"8620,7764",,0.6
Hombres,América Latina (promedio simple),C. Empleo doméstico,2003,26,"8620,7764",,0.6
Hombres,América Latina (promedio simple),C. Empleo doméstico,2004,26,"8620,7764",,0.6
Hombres,América Latina (promedio simple),C. Empleo doméstico,2005,26,"8620,7764",,0.6
Hombres,América Latina (promedio simple),C. Empleo doméstico,2007,26,"8620,7764",,0.6
Hombres,América Latina (promedio simple),C. Empleo doméstico,2009,26,"8620,7764",,0.6
Ambos sexos,Argentina,"D3. Trab. Indep. no calificados: Agricultura, ganadería y otros",2003,26,337,ARG,0.6
Hombres,Argentina,"D3. Trab. Indep. no calificados: Agricultura, ganadería y otros",2005,26,337,ARG,0.6
Ambos sexos,Argentina,"D3. Trab. Indep. no calificados: Agricultura, ganadería y otros",2008,26,337,ARG,0.6
Ambos sexos,Argentina,"D3. Trab. Indep. no calificados: Agricultura, ganadería y otros",2010,26,337,ARG,0.6
Mujeres,Brasil,B1. Asalariados: Profesionales y técnicos,2001,26,8608,BRA,0.6
Mujeres,Brasil,"D3. Trab. Indep. no calificados: Agricultura, ganadería y otros",2017,26,8609,BRA,0.6
Mujeres,Brasil,"D3. Trab. Indep. no calificados: Agricultura, ganadería y otros",2018,26,8609,BRA,0.6
Hombres,Chile,B1. Asalariados: Profesionales y técnicos,2006,26,,CHL,0.6
Mujeres,Chile,"D3. Trab. Indep. no calificados: Agricultura, ganadería y otros",2006,26,,CHL,0.6
Ambos sexos,Chile,"D3. Trab. Indep. no calificados: Agricultura, ganadería y otros",2011,26,,CHL,0.6
Hombres,Chile,C. Empleo doméstico,2011,26,,CHL,0.6
Ambos sexos,Chile,"D3. Trab. Indep. no calificados: Agricultura, ganadería y otros",2013,26,,CHL,0.6
Ambos sexos,Chile,"D3. Trab. Indep. no calificados: Agricultura, ganadería y otros",2015,26,,CHL,0.6
Mujeres,Colombia,"D3. Trab. Indep. no calificados: Agricultura, ganadería y otros",2002,26,"8610,6442",COL,0.6
Mujeres,Colombia,"D3. Trab. Indep. no calificados: Agricultura, ganadería y otros",2005,26,"8610,6442",COL,0.6
Ambos sexos,Colombia,B1. Asalariados: Profesionales y técnicos,2008,26,8611,COL,0.6
Mujeres,Colombia,"D3. Trab. Indep. no calificados: Agricultura, ganadería y otros",2008,26,8611,COL,0.6
Ambos sexos,Colombia,B1. Asalariados: Profesionales y técnicos,2010,26,8611,COL,0.6
Mujeres,Colombia,B1. Asalariados: Profesionales y técnicos,2010,26,8611,COL,0.6
Mujeres,Colombia,"D3. Trab. Indep. no calificados: Agricultura, ganadería y otros",2010,26,8611,COL,0.6
Mujeres,Colombia,"D3. Trab. Indep. no calificados: Agricultura, ganadería y otros",2011,26,8611,COL,0.6
Ambos sexos,Colombia,B1. Asalariados: Profesionales y técnicos,2012,26,8611,COL,0.6
Hombres,Colombia,B1. Asalariados: Profesionales y técnicos,2012,26,8611,COL,0.6
Mujeres,Colombia,B1. Asalariados: Profesionales y técnicos,2012,26,8611,COL,0.6
Mujeres,Colombia,"D3. Trab. Indep. no calificados: Agricultura, ganadería y otros",2012,26,8611,COL,0.6
Ambos sexos,Colombia,B1. Asalariados: Profesionales y técnicos,2013,26,8611,COL,0.6
Hombres,Colombia,B1. Asalariados: Profesionales y técnicos,2013,26,8611,COL,0.6
Mujeres,Colombia,"D3. Trab. Indep. no calificados: Agricultura, ganadería y otros",2013,26,8611,COL,0.6
Ambos sexos,Colombia,B1. Asalariados: Profesionales y técnicos,2014,26,8611,COL,0.6
Hombres,Colombia,B1. Asalariados: Profesionales y técnicos,2014,26,8611,COL,0.6
Ambos sexos,Colombia,B1. Asalariados: Profesionales y técnicos,2015,26,8611,COL,0.6
Hombres,Colombia,B1. Asalariados: Profesionales y técnicos,2015,26,8611,COL,0.6
Mujeres,Colombia,B1. Asalariados: Profesionales y técnicos,2015,26,8611,COL,0.6
Ambos sexos,Colombia,B1. Asalariados: Profesionales y técnicos,2016,26,8611,COL,0.6
Hombres,Colombia,B1. Asalariados: Profesionales y técnicos,2016,26,8611,COL,0.6
Mujeres,Colombia,"D3. Trab. Indep. no calificados: Agricultura, ganadería y otros",2016,26,8611,COL,0.6
Ambos sexos,Colombia,B1. Asalariados: Profesionales y técnicos,2017,26,8611,COL,0.6
Hombres,Colombia,B1. Asalariados: Profesionales y técnicos,2017,26,8611,COL,0.6
Mujeres,Colombia,B1. Asalariados: Profesionales y técnicos,2017,26,8611,COL,0.6
Ambos sexos,Colombia,B1. Asalariados: Profesionales y técnicos,2018,26,8611,COL,0.6
Hombres,Colombia,B1. Asalariados: Profesionales y técnicos,2018,26,8611,COL,0.6
Mujeres,Colombia,B1. Asalariados: Profesionales y técnicos,2018,26,8611,COL,0.6
Ambos sexos,Colombia,B1. Asalariados: Profesionales y técnicos,2019,26,8611,COL,0.6
Hombres,Colombia,B1. Asalariados: Profesionales y técnicos,2019,26,8611,COL,0.6
Mujeres,Colombia,B1. Asalariados: Profesionales y técnicos,2019,26,8611,COL,0.6
Hombres,Costa Rica,C. Empleo doméstico,2009,26,8612,CRI,0.6
Ambos sexos,Costa Rica,"D3. Trab. Indep. no calificados: Agricultura, ganadería y otros",2012,26,8613,CRI,0.6
Ambos sexos,Costa Rica,"D3. Trab. Indep. no calificados: Agricultura, ganadería y otros",2013,26,8613,CRI,0.6
Hombres,Ecuador,B1. Asalariados: Profesionales y técnicos,2011,26,,ECU,0.6
Hombres,Ecuador,B1. Asalariados: Profesionales y técnicos,2015,26,,ECU,0.6
Mujeres,El Salvador,B1. Asalariados: Profesionales y técnicos,2000,26,,SLV,0.6
Mujeres,El Salvador,B1. Asalariados: Profesionales y técnicos,2001,26,,SLV,0.6
Hombres,El Salvador,C. Empleo doméstico,2003,26,,SLV,0.6
Mujeres,El Salvador,B1. Asalariados: Profesionales y técnicos,2003,26,,SLV,0.6
Mujeres,El Salvador,B1. Asalariados: Profesionales y técnicos,2004,26,,SLV,0.6
Mujeres,El Salvador,"D3. Trab. Indep. no calificados: Agricultura, ganadería y otros",2009,26,,SLV,0.6
Mujeres,El Salvador,"D3. Trab. Indep. no calificados: Agricultura, ganadería y otros",2010,26,,SLV,0.6
Mujeres,El Salvador,B1. Asalariados: Profesionales y técnicos,2012,26,,SLV,0.6
Mujeres,El Salvador,"D3. Trab. Indep. no calificados: Agricultura, ganadería y otros",2012,26,,SLV,0.6
Mujeres,El Salvador,"D3. Trab. Indep. no calificados: Agricultura, ganadería y otros",2013,26,,SLV,0.6
