Sexo,País,Área geográfica,Escolaridad (EH),Años,id_fuente,ids_notas,iso3,valor
Mujeres,República Dominicana,Nacional,0 a 5 años,2014,26,8618,DOM,21.1
Ambos sexos,República Dominicana,Nacional,10 a 12 años,2014,26,8618,DOM,29.2
Hombres,República Dominicana,Nacional,10 a 12 años,2014,26,8618,DOM,29
Mujeres,República Dominicana,Nacional,10 a 12 años,2014,26,8618,DOM,29.3
Ambos sexos,República Dominicana,Nacional,13 años y más,2014,26,8618,DOM,22.8
Hombres,República Dominicana,Nacional,13 años y más,2014,26,8618,DOM,18.8
Mujeres,República Dominicana,Nacional,13 años y más,2014,26,8618,DOM,26.7
Ambos sexos,República Dominicana,Nacional,6 a 9 años,2014,26,8618,DOM,25.3
Hombres,República Dominicana,Nacional,6 a 9 años,2014,26,8618,DOM,27.8
Mujeres,República Dominicana,Nacional,6 a 9 años,2014,26,8618,DOM,22.9
Ambos sexos,República Dominicana,Rural,0 a 5 años,2014,26,8618,DOM,38.8
Hombres,República Dominicana,Rural,0 a 5 años,2014,26,8618,DOM,41.9
Mujeres,República Dominicana,Rural,0 a 5 años,2014,26,8618,DOM,35.7
Ambos sexos,República Dominicana,Rural,10 a 12 años,2014,26,8618,DOM,21.7
Hombres,República Dominicana,Rural,10 a 12 años,2014,26,8618,DOM,21.4
Mujeres,República Dominicana,Rural,10 a 12 años,2014,26,8618,DOM,22.1
Ambos sexos,República Dominicana,Rural,13 años y más,2014,26,8618,DOM,9.3
Hombres,República Dominicana,Rural,13 años y más,2014,26,8618,DOM,6
Mujeres,República Dominicana,Rural,13 años y más,2014,26,8618,DOM,12.6
Ambos sexos,República Dominicana,Rural,6 a 9 años,2014,26,8618,DOM,30.2
Hombres,República Dominicana,Rural,6 a 9 años,2014,26,8618,DOM,30.7
Mujeres,República Dominicana,Rural,6 a 9 años,2014,26,8618,DOM,29.6
Ambos sexos,República Dominicana,Urbana,0 a 5 años,2014,26,8618,DOM,18.3
Hombres,República Dominicana,Urbana,0 a 5 años,2014,26,8618,DOM,19.3
Mujeres,República Dominicana,Urbana,0 a 5 años,2014,26,8618,DOM,17.4
Ambos sexos,República Dominicana,Urbana,10 a 12 años,2014,26,8618,DOM,31.2
Hombres,República Dominicana,Urbana,10 a 12 años,2014,26,8618,DOM,31.2
Mujeres,República Dominicana,Urbana,10 a 12 años,2014,26,8618,DOM,31.2
Ambos sexos,República Dominicana,Urbana,13 años y más,2014,26,8618,DOM,26.5
Hombres,República Dominicana,Urbana,13 años y más,2014,26,8618,DOM,22.5
Mujeres,República Dominicana,Urbana,13 años y más,2014,26,8618,DOM,30.3
Ambos sexos,República Dominicana,Urbana,6 a 9 años,2014,26,8618,DOM,24
Hombres,República Dominicana,Urbana,6 a 9 años,2014,26,8618,DOM,27
Mujeres,República Dominicana,Urbana,6 a 9 años,2014,26,8618,DOM,21.2
Ambos sexos,República Dominicana,Nacional,0 a 5 años,2015,26,8618,DOM,22.1
Hombres,República Dominicana,Nacional,0 a 5 años,2015,26,8618,DOM,23.8
Mujeres,República Dominicana,Nacional,0 a 5 años,2015,26,8618,DOM,20.6
Ambos sexos,República Dominicana,Nacional,10 a 12 años,2015,26,8618,DOM,29.7
Hombres,República Dominicana,Nacional,10 a 12 años,2015,26,8618,DOM,29.7
Mujeres,República Dominicana,Nacional,10 a 12 años,2015,26,8618,DOM,29.7
Ambos sexos,República Dominicana,Nacional,13 años y más,2015,26,8618,DOM,24.2
Hombres,República Dominicana,Nacional,13 años y más,2015,26,8618,DOM,19.6
Mujeres,República Dominicana,Nacional,13 años y más,2015,26,8618,DOM,28.3
Ambos sexos,República Dominicana,Nacional,6 a 9 años,2015,26,8618,DOM,24
Hombres,República Dominicana,Nacional,6 a 9 años,2015,26,8618,DOM,26.9
Mujeres,República Dominicana,Nacional,6 a 9 años,2015,26,8618,DOM,21.3
Ambos sexos,República Dominicana,Rural,0 a 5 años,2015,26,8618,DOM,38
Hombres,República Dominicana,Rural,0 a 5 años,2015,26,8618,DOM,39.1
Mujeres,República Dominicana,Rural,0 a 5 años,2015,26,8618,DOM,36.9
Ambos sexos,República Dominicana,Rural,10 a 12 años,2015,26,8618,DOM,22.2
Hombres,República Dominicana,Rural,10 a 12 años,2015,26,8618,DOM,21.5
Mujeres,República Dominicana,Rural,10 a 12 años,2015,26,8618,DOM,22.9
Ambos sexos,República Dominicana,Rural,13 años y más,2015,26,8618,DOM,9.7
Hombres,República Dominicana,Rural,13 años y más,2015,26,8618,DOM,6.7
Mujeres,República Dominicana,Rural,13 años y más,2015,26,8618,DOM,12.9
Ambos sexos,República Dominicana,Rural,6 a 9 años,2015,26,8618,DOM,30
Hombres,República Dominicana,Rural,6 a 9 años,2015,26,8618,DOM,32.6
Mujeres,República Dominicana,Rural,6 a 9 años,2015,26,8618,DOM,27.3
Ambos sexos,República Dominicana,Urbana,0 a 5 años,2015,26,8618,DOM,18.1
Hombres,República Dominicana,Urbana,0 a 5 años,2015,26,8618,DOM,19.5
Mujeres,República Dominicana,Urbana,0 a 5 años,2015,26,8618,DOM,16.8
Ambos sexos,República Dominicana,Urbana,10 a 12 años,2015,26,8618,DOM,31.6
Hombres,República Dominicana,Urbana,10 a 12 años,2015,26,8618,DOM,32
Mujeres,República Dominicana,Urbana,10 a 12 años,2015,26,8618,DOM,31.3
Ambos sexos,República Dominicana,Urbana,13 años y más,2015,26,8618,DOM,27.9
Hombres,República Dominicana,Urbana,13 años y más,2015,26,8618,DOM,23.3
Mujeres,República Dominicana,Urbana,13 años y más,2015,26,8618,DOM,31.9
Ambos sexos,República Dominicana,Urbana,6 a 9 años,2015,26,8618,DOM,22.4
Hombres,República Dominicana,Urbana,6 a 9 años,2015,26,8618,DOM,25.3
Mujeres,República Dominicana,Urbana,6 a 9 años,2015,26,8618,DOM,19.9
Ambos sexos,República Dominicana,Nacional,0 a 5 años,2016,26,8618,DOM,21.2
Hombres,República Dominicana,Nacional,0 a 5 años,2016,26,8618,DOM,23.3
Mujeres,República Dominicana,Nacional,0 a 5 años,2016,26,8618,DOM,19.2
Ambos sexos,República Dominicana,Nacional,10 a 12 años,2016,26,8618,DOM,29.4
Hombres,República Dominicana,Nacional,10 a 12 años,2016,26,8618,DOM,30.3
Mujeres,República Dominicana,Nacional,10 a 12 años,2016,26,8618,DOM,28.5
Ambos sexos,República Dominicana,Nacional,13 años y más,2016,26,8618,DOM,22.9
Hombres,República Dominicana,Nacional,13 años y más,2016,26,8618,DOM,16.9
Mujeres,República Dominicana,Nacional,13 años y más,2016,26,8618,DOM,28.5
Ambos sexos,República Dominicana,Nacional,6 a 9 años,2016,26,8618,DOM,26.6
Hombres,República Dominicana,Nacional,6 a 9 años,2016,26,8618,DOM,29.5
Mujeres,República Dominicana,Nacional,6 a 9 años,2016,26,8618,DOM,23.8
Ambos sexos,República Dominicana,Rural,0 a 5 años,2016,26,8618,DOM,34.7
Hombres,República Dominicana,Rural,0 a 5 años,2016,26,8618,DOM,38.1
Mujeres,República Dominicana,Rural,0 a 5 años,2016,26,8618,DOM,31.1
Ambos sexos,República Dominicana,Rural,10 a 12 años,2016,26,8618,DOM,23.3
Hombres,República Dominicana,Rural,10 a 12 años,2016,26,8618,DOM,22.9
Mujeres,República Dominicana,Rural,10 a 12 años,2016,26,8618,DOM,23.6
Ambos sexos,República Dominicana,Rural,13 años y más,2016,26,8618,DOM,10.5
Hombres,República Dominicana,Rural,13 años y más,2016,26,8618,DOM,5.7
Mujeres,República Dominicana,Rural,13 años y más,2016,26,8618,DOM,15.5
Ambos sexos,República Dominicana,Rural,6 a 9 años,2016,26,8618,DOM,31.6
Hombres,República Dominicana,Rural,6 a 9 años,2016,26,8618,DOM,33.3
Mujeres,República Dominicana,Rural,6 a 9 años,2016,26,8618,DOM,29.8
Ambos sexos,República Dominicana,Urbana,0 a 5 años,2016,26,8618,DOM,17.8
Hombres,República Dominicana,Urbana,0 a 5 años,2016,26,8618,DOM,19.3
Mujeres,República Dominicana,Urbana,0 a 5 años,2016,26,8618,DOM,16.4
Ambos sexos,República Dominicana,Urbana,10 a 12 años,2016,26,8618,DOM,30.9
Hombres,República Dominicana,Urbana,10 a 12 años,2016,26,8618,DOM,32.3
Mujeres,República Dominicana,Urbana,10 a 12 años,2016,26,8618,DOM,29.7
Ambos sexos,República Dominicana,Urbana,13 años y más,2016,26,8618,DOM,26
Hombres,República Dominicana,Urbana,13 años y más,2016,26,8618,DOM,19.9
Mujeres,República Dominicana,Urbana,13 años y más,2016,26,8618,DOM,31.6
Ambos sexos,República Dominicana,Urbana,6 a 9 años,2016,26,8618,DOM,25.3
Hombres,República Dominicana,Urbana,6 a 9 años,2016,26,8618,DOM,28.5
Mujeres,República Dominicana,Urbana,6 a 9 años,2016,26,8618,DOM,22.4
Ambos sexos,República Dominicana,Nacional,0 a 5 años,2017,26,8619,DOM,20.6
Hombres,República Dominicana,Nacional,0 a 5 años,2017,26,8619,DOM,23.1
Mujeres,República Dominicana,Nacional,0 a 5 años,2017,26,8619,DOM,18.2
Ambos sexos,República Dominicana,Nacional,10 a 12 años,2017,26,8619,DOM,30.2
Hombres,República Dominicana,Nacional,10 a 12 años,2017,26,8619,DOM,30.9
Mujeres,República Dominicana,Nacional,10 a 12 años,2017,26,8619,DOM,29.4
Ambos sexos,República Dominicana,Nacional,13 años y más,2017,26,8619,DOM,23
Hombres,República Dominicana,Nacional,13 años y más,2017,26,8619,DOM,16.7
Mujeres,República Dominicana,Nacional,13 años y más,2017,26,8619,DOM,29
Ambos sexos,República Dominicana,Nacional,6 a 9 años,2017,26,8619,DOM,26.2
Hombres,República Dominicana,Nacional,6 a 9 años,2017,26,8619,DOM,29.2
Mujeres,República Dominicana,Nacional,6 a 9 años,2017,26,8619,DOM,23.3
Ambos sexos,República Dominicana,Rural,0 a 5 años,2017,26,8619,DOM,35
Hombres,República Dominicana,Rural,0 a 5 años,2017,26,8619,DOM,37.5
Mujeres,República Dominicana,Rural,0 a 5 años,2017,26,8619,DOM,32.1
Ambos sexos,República Dominicana,Rural,10 a 12 años,2017,26,8619,DOM,23.9
Hombres,República Dominicana,Rural,10 a 12 años,2017,26,8619,DOM,24.8
Mujeres,República Dominicana,Rural,10 a 12 años,2017,26,8619,DOM,22.9
Ambos sexos,República Dominicana,Rural,13 años y más,2017,26,8619,DOM,12.4
Hombres,República Dominicana,Rural,13 años y más,2017,26,8619,DOM,7.5
Mujeres,República Dominicana,Rural,13 años y más,2017,26,8619,DOM,17.8
Ambos sexos,República Dominicana,Rural,6 a 9 años,2017,26,8619,DOM,28.7
Hombres,República Dominicana,Rural,6 a 9 años,2017,26,8619,DOM,30.2
Mujeres,República Dominicana,Rural,6 a 9 años,2017,26,8619,DOM,27.2
Ambos sexos,República Dominicana,Urbana,0 a 5 años,2017,26,8619,DOM,17.1
Hombres,República Dominicana,Urbana,0 a 5 años,2017,26,8619,DOM,19.3
Mujeres,República Dominicana,Urbana,0 a 5 años,2017,26,8619,DOM,15.2
Ambos sexos,República Dominicana,Urbana,10 a 12 años,2017,26,8619,DOM,31.7
Hombres,República Dominicana,Urbana,10 a 12 años,2017,26,8619,DOM,32.6
Mujeres,República Dominicana,Urbana,10 a 12 años,2017,26,8619,DOM,30.9
Ambos sexos,República Dominicana,Urbana,13 años y más,2017,26,8619,DOM,25.6
Hombres,República Dominicana,Urbana,13 años y más,2017,26,8619,DOM,19.2
Mujeres,República Dominicana,Urbana,13 años y más,2017,26,8619,DOM,31.5
Ambos sexos,República Dominicana,Urbana,6 a 9 años,2017,26,8619,DOM,25.6
Hombres,República Dominicana,Urbana,6 a 9 años,2017,26,8619,DOM,28.9
Mujeres,República Dominicana,Urbana,6 a 9 años,2017,26,8619,DOM,22.5
Ambos sexos,República Dominicana,Nacional,0 a 5 años,2018,26,8619,DOM,19.4
Hombres,República Dominicana,Nacional,0 a 5 años,2018,26,8619,DOM,21
Mujeres,República Dominicana,Nacional,0 a 5 años,2018,26,8619,DOM,17.9
Ambos sexos,República Dominicana,Nacional,10 a 12 años,2018,26,8619,DOM,31.2
Hombres,República Dominicana,Nacional,10 a 12 años,2018,26,8619,DOM,31.5
Mujeres,República Dominicana,Nacional,10 a 12 años,2018,26,8619,DOM,30.9
Ambos sexos,República Dominicana,Nacional,13 años y más,2018,26,8619,DOM,24
Hombres,República Dominicana,Nacional,13 años y más,2018,26,8619,DOM,18.7
Mujeres,República Dominicana,Nacional,13 años y más,2018,26,8619,DOM,29
Ambos sexos,República Dominicana,Nacional,6 a 9 años,2018,26,8619,DOM,25.4
Hombres,República Dominicana,Nacional,6 a 9 años,2018,26,8619,DOM,28.8
Mujeres,República Dominicana,Nacional,6 a 9 años,2018,26,8619,DOM,22.3
Ambos sexos,República Dominicana,Rural,0 a 5 años,2018,26,8619,DOM,34.1
Hombres,República Dominicana,Rural,0 a 5 años,2018,26,8619,DOM,36.5
Mujeres,República Dominicana,Rural,0 a 5 años,2018,26,8619,DOM,31.5
Ambos sexos,República Dominicana,Rural,10 a 12 años,2018,26,8619,DOM,22.9
Hombres,República Dominicana,Rural,10 a 12 años,2018,26,8619,DOM,21.6
Mujeres,República Dominicana,Rural,10 a 12 años,2018,26,8619,DOM,24.3
Ambos sexos,República Dominicana,Rural,13 años y más,2018,26,8619,DOM,12.3
Hombres,República Dominicana,Rural,13 años y más,2018,26,8619,DOM,8.3
Mujeres,República Dominicana,Rural,13 años y más,2018,26,8619,DOM,16.5
Ambos sexos,República Dominicana,Rural,6 a 9 años,2018,26,8619,DOM,30.7
Hombres,República Dominicana,Rural,6 a 9 años,2018,26,8619,DOM,33.5
Mujeres,República Dominicana,Rural,6 a 9 años,2018,26,8619,DOM,27.7
Ambos sexos,República Dominicana,Urbana,0 a 5 años,2018,26,8619,DOM,16
Hombres,República Dominicana,Urbana,0 a 5 años,2018,26,8619,DOM,17.1
Mujeres,República Dominicana,Urbana,0 a 5 años,2018,26,8619,DOM,15
Ambos sexos,República Dominicana,Urbana,10 a 12 años,2018,26,8619,DOM,33.1
Hombres,República Dominicana,Urbana,10 a 12 años,2018,26,8619,DOM,34
Mujeres,República Dominicana,Urbana,10 a 12 años,2018,26,8619,DOM,32.3
Ambos sexos,República Dominicana,Urbana,13 años y más,2018,26,8619,DOM,26.7
Hombres,República Dominicana,Urbana,13 años y más,2018,26,8619,DOM,21.3
Mujeres,República Dominicana,Urbana,13 años y más,2018,26,8619,DOM,31.6
Ambos sexos,República Dominicana,Urbana,6 a 9 años,2018,26,8619,DOM,24.2
Hombres,República Dominicana,Urbana,6 a 9 años,2018,26,8619,DOM,27.6
Mujeres,República Dominicana,Urbana,6 a 9 años,2018,26,8619,DOM,21.1
Ambos sexos,República Dominicana,Nacional,0 a 5 años,2019,26,8619,DOM,17.9
Hombres,República Dominicana,Nacional,0 a 5 años,2019,26,8619,DOM,19.9
Mujeres,República Dominicana,Nacional,0 a 5 años,2019,26,8619,DOM,16
Ambos sexos,República Dominicana,Nacional,10 a 12 años,2019,26,8619,DOM,32.4
Hombres,República Dominicana,Nacional,10 a 12 años,2019,26,8619,DOM,32.8
Mujeres,República Dominicana,Nacional,10 a 12 años,2019,26,8619,DOM,32
Ambos sexos,República Dominicana,Nacional,13 años y más,2019,26,8619,DOM,24.9
Hombres,República Dominicana,Nacional,13 años y más,2019,26,8619,DOM,19.1
Mujeres,República Dominicana,Nacional,13 años y más,2019,26,8619,DOM,30.4
Ambos sexos,República Dominicana,Nacional,6 a 9 años,2019,26,8619,DOM,24.8
Hombres,República Dominicana,Nacional,6 a 9 años,2019,26,8619,DOM,28.1
Mujeres,República Dominicana,Nacional,6 a 9 años,2019,26,8619,DOM,21.6
Ambos sexos,República Dominicana,Rural,0 a 5 años,2019,26,8619,DOM,32.5
Hombres,República Dominicana,Rural,0 a 5 años,2019,26,8619,DOM,36.1
Mujeres,República Dominicana,Rural,0 a 5 años,2019,26,8619,DOM,28.5
Ambos sexos,República Dominicana,Rural,10 a 12 años,2019,26,8619,DOM,24.2
Hombres,República Dominicana,Rural,10 a 12 años,2019,26,8619,DOM,23.3
Mujeres,República Dominicana,Rural,10 a 12 años,2019,26,8619,DOM,25.1
Ambos sexos,República Dominicana,Rural,13 años y más,2019,26,8619,DOM,13.4
Hombres,República Dominicana,Rural,13 años y más,2019,26,8619,DOM,8.6
Mujeres,República Dominicana,Rural,13 años y más,2019,26,8619,DOM,18.6
Ambos sexos,República Dominicana,Rural,6 a 9 años,2019,26,8619,DOM,30
Hombres,República Dominicana,Rural,6 a 9 años,2019,26,8619,DOM,32
Mujeres,República Dominicana,Rural,6 a 9 años,2019,26,8619,DOM,27.7
Ambos sexos,República Dominicana,Urbana,0 a 5 años,2019,26,8619,DOM,14.8
Hombres,República Dominicana,Urbana,0 a 5 años,2019,26,8619,DOM,16.1
Mujeres,República Dominicana,Urbana,0 a 5 años,2019,26,8619,DOM,13.5
Ambos sexos,República Dominicana,Urbana,10 a 12 años,2019,26,8619,DOM,34.2
Hombres,República Dominicana,Urbana,10 a 12 años,2019,26,8619,DOM,35.1
Mujeres,República Dominicana,Urbana,10 a 12 años,2019,26,8619,DOM,33.3
Ambos sexos,República Dominicana,Urbana,13 años y más,2019,26,8619,DOM,27.4
Hombres,República Dominicana,Urbana,13 años y más,2019,26,8619,DOM,21.6
Mujeres,República Dominicana,Urbana,13 años y más,2019,26,8619,DOM,32.8
Ambos sexos,República Dominicana,Urbana,6 a 9 años,2019,26,8619,DOM,23.7
Hombres,República Dominicana,Urbana,6 a 9 años,2019,26,8619,DOM,27.2
Mujeres,República Dominicana,Urbana,6 a 9 años,2019,26,8619,DOM,20.4
Ambos sexos,Uruguay,Urbana,0 a 5 años,2000,26,,URY,8.6
Hombres,Uruguay,Urbana,0 a 5 años,2000,26,,URY,8.8
Mujeres,Uruguay,Urbana,0 a 5 años,2000,26,,URY,8.4
Ambos sexos,Uruguay,Urbana,10 a 12 años,2000,26,,URY,25.7
Hombres,Uruguay,Urbana,10 a 12 años,2000,26,,URY,25
Mujeres,Uruguay,Urbana,10 a 12 años,2000,26,,URY,26.3
Ambos sexos,Uruguay,Urbana,13 años y más,2000,26,,URY,16.7
Hombres,Uruguay,Urbana,13 años y más,2000,26,,URY,14.2
Mujeres,Uruguay,Urbana,13 años y más,2000,26,,URY,19
Ambos sexos,Uruguay,Urbana,6 a 9 años,2000,26,,URY,49
Hombres,Uruguay,Urbana,6 a 9 años,2000,26,,URY,52
Mujeres,Uruguay,Urbana,6 a 9 años,2000,26,,URY,46.3
Ambos sexos,Uruguay,Urbana,0 a 5 años,2001,26,,URY,8.6
Hombres,Uruguay,Urbana,0 a 5 años,2001,26,,URY,9.4
Mujeres,Uruguay,Urbana,0 a 5 años,2001,26,,URY,8
Ambos sexos,Uruguay,Urbana,10 a 12 años,2001,26,,URY,24.8
Hombres,Uruguay,Urbana,10 a 12 años,2001,26,,URY,24.9
Mujeres,Uruguay,Urbana,10 a 12 años,2001,26,,URY,24.7
Ambos sexos,Uruguay,Urbana,13 años y más,2001,26,,URY,17.1
Hombres,Uruguay,Urbana,13 años y más,2001,26,,URY,14.5
Mujeres,Uruguay,Urbana,13 años y más,2001,26,,URY,19.5
Ambos sexos,Uruguay,Urbana,6 a 9 años,2001,26,,URY,49.4
Hombres,Uruguay,Urbana,6 a 9 años,2001,26,,URY,51.3
Mujeres,Uruguay,Urbana,6 a 9 años,2001,26,,URY,47.8
Ambos sexos,Uruguay,Urbana,0 a 5 años,2002,26,,URY,8
Hombres,Uruguay,Urbana,0 a 5 años,2002,26,,URY,8.5
Mujeres,Uruguay,Urbana,0 a 5 años,2002,26,,URY,7.6
Ambos sexos,Uruguay,Urbana,10 a 12 años,2002,26,,URY,25.4
Hombres,Uruguay,Urbana,10 a 12 años,2002,26,,URY,24.9
Mujeres,Uruguay,Urbana,10 a 12 años,2002,26,,URY,25.9
Ambos sexos,Uruguay,Urbana,13 años y más,2002,26,,URY,17.3
Hombres,Uruguay,Urbana,13 años y más,2002,26,,URY,14.4
Mujeres,Uruguay,Urbana,13 años y más,2002,26,,URY,20
Ambos sexos,Uruguay,Urbana,6 a 9 años,2002,26,,URY,49.2
Hombres,Uruguay,Urbana,6 a 9 años,2002,26,,URY,52.2
Mujeres,Uruguay,Urbana,6 a 9 años,2002,26,,URY,46.6
Ambos sexos,Uruguay,Urbana,0 a 5 años,2003,26,,URY,7.2
Hombres,Uruguay,Urbana,0 a 5 años,2003,26,,URY,7.7
Mujeres,Uruguay,Urbana,0 a 5 años,2003,26,,URY,6.7
Ambos sexos,Uruguay,Urbana,10 a 12 años,2003,26,,URY,25
Hombres,Uruguay,Urbana,10 a 12 años,2003,26,,URY,24.5
Mujeres,Uruguay,Urbana,10 a 12 años,2003,26,,URY,25.5
Ambos sexos,Uruguay,Urbana,13 años y más,2003,26,,URY,17.5
Hombres,Uruguay,Urbana,13 años y más,2003,26,,URY,14.8
Mujeres,Uruguay,Urbana,13 años y más,2003,26,,URY,19.9
Ambos sexos,Uruguay,Urbana,6 a 9 años,2003,26,,URY,50.3
Hombres,Uruguay,Urbana,6 a 9 años,2003,26,,URY,53
Mujeres,Uruguay,Urbana,6 a 9 años,2003,26,,URY,47.9
Ambos sexos,Uruguay,Urbana,0 a 5 años,2004,26,,URY,6.9
Hombres,Uruguay,Urbana,0 a 5 años,2004,26,,URY,7.2
Mujeres,Uruguay,Urbana,0 a 5 años,2004,26,,URY,6.6
Ambos sexos,Uruguay,Urbana,10 a 12 años,2004,26,,URY,24.9
Hombres,Uruguay,Urbana,10 a 12 años,2004,26,,URY,24.5
Mujeres,Uruguay,Urbana,10 a 12 años,2004,26,,URY,25.2
Ambos sexos,Uruguay,Urbana,13 años y más,2004,26,,URY,18.1
Hombres,Uruguay,Urbana,13 años y más,2004,26,,URY,15.1
Mujeres,Uruguay,Urbana,13 años y más,2004,26,,URY,20.8
Ambos sexos,Uruguay,Urbana,6 a 9 años,2004,26,,URY,50.2
Hombres,Uruguay,Urbana,6 a 9 años,2004,26,,URY,53.3
Mujeres,Uruguay,Urbana,6 a 9 años,2004,26,,URY,47.4
Ambos sexos,Uruguay,Urbana,0 a 5 años,2005,26,,URY,7
Hombres,Uruguay,Urbana,0 a 5 años,2005,26,,URY,7.7
Mujeres,Uruguay,Urbana,0 a 5 años,2005,26,,URY,6.4
Ambos sexos,Uruguay,Urbana,10 a 12 años,2005,26,,URY,24.3
Hombres,Uruguay,Urbana,10 a 12 años,2005,26,,URY,24
Mujeres,Uruguay,Urbana,10 a 12 años,2005,26,,URY,24.5
Ambos sexos,Uruguay,Urbana,13 años y más,2005,26,,URY,18.7
Hombres,Uruguay,Urbana,13 años y más,2005,26,,URY,15.2
Mujeres,Uruguay,Urbana,13 años y más,2005,26,,URY,21.7
Ambos sexos,Uruguay,Urbana,6 a 9 años,2005,26,,URY,50.1
Hombres,Uruguay,Urbana,6 a 9 años,2005,26,,URY,53.1
Mujeres,Uruguay,Urbana,6 a 9 años,2005,26,,URY,47.4
Ambos sexos,Uruguay,Nacional,0 a 5 años,2007,26,,URY,0.7
Hombres,Uruguay,Nacional,0 a 5 años,2007,26,,URY,0.7
Mujeres,Uruguay,Nacional,0 a 5 años,2007,26,,URY,0.6
Ambos sexos,Uruguay,Nacional,10 a 12 años,2007,26,,URY,5.5
Hombres,Uruguay,Nacional,10 a 12 años,2007,26,,URY,6.7
Mujeres,Uruguay,Nacional,10 a 12 años,2007,26,,URY,4.3
